od_id,station,station_line,station_lon,station_lat,facility_source,facility_name,facility_address,facility_lon,facility_lat,straight_line_distance_m,station_node,facility_node,station_snap_distance_m,facility_snap_distance_m,snap_status,route_id,route_type,node_sequence,edge_sequence,node_count,edge_count,route_length_m,steps_count,flood_feature_count_2022,flood_overlap_length_m_2022,flood_feature_count_2023,flood_overlap_length_m_2023,flood_feature_count_2024,flood_overlap_length_m_2024,flood_feature_count_2025,flood_overlap_length_m_2025,flood_feature_count_unique_total,flood_overlap_length_m_total,flood_overlap_ratio,mobility_facility_count_near_route,support_point_count_near_route,existing_safe_route_overlap_or_proximity_count,method,baseline_length_m,alternative_length_m,distance_delta_m,distance_delta_ratio,baseline_flood_overlap_length_m,alternative_flood_overlap_length_m,flood_overlap_reduction_m,flood_overlap_reduction_ratio,baseline_flood_feature_count,alternative_flood_feature_count,historical_flood_trace_avoiding_candidate
od_19,연신내,6호선,126.920625,37.618636,mobility_facility,월드공인중개사사무소,"서울특별시 은평구 불광로 90, 102동 (불광동, 대호프라자아파트)",126.9326,37.6146,1148.23,11230505686,3819769307,20.028299588559467,11.060299788695614,PASS,od_19_k_shortest_alternative_4,k_shortest_alternative_4,"[11230505686, 11663495477, 13357321496, 11178032838, 11230505689, 11228574064, 11228574065, 449449459, 3278844686, 11228574067, 11296481769, 3819769528, 3819769458, 11228575767, 11228574126, 11228574122, 8370552973, 8370552942, 8370552943, 8370552950, 8370553057, 8370552966, 10682085912, 10682086049, 3819769504, 3819769423, 3819769377, 3819769352, 3819769384, 3819769373, 3819769369, 5281044435, 3819769307]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 11230505689], [11230505689, 11228574064], [11228574064, 11228574065], [11228574065, 449449459], [449449459, 3278844686], [3278844686, 11228574067], [11228574067, 11296481769], [11296481769, 3819769528], [3819769528, 3819769458], [3819769458, 11228575767], [11228575767, 11228574126], [11228574126, 11228574122], [11228574122, 8370552973], [8370552973, 8370552942], [8370552942, 8370552943], [8370552943, 8370552950], [8370552950, 8370553057], [8370553057, 8370552966], [8370552966, 10682085912], [10682085912, 10682086049], [10682086049, 3819769504], [3819769504, 3819769423], [3819769423, 3819769377], [3819769377, 3819769352], [3819769352, 3819769384], [3819769384, 3819769373], [3819769373, 3819769369], [3819769369, 5281044435], [5281044435, 3819769307]]",33,32,1532.484,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,10,9,11,k_shortest,1525.437,1532.484,7.047,0.00462,21.486,0.0,21.486,1.0,2,0,True
od_61,연신내,6호선,126.920625,37.618636,mobility_facility,05.  대호아파트,서울특별시 은평구 불광로 82,126.9324,37.6145,1136.431,11230505686,3819769307,20.028299588559467,21.96220793077043,PASS,od_61_k_shortest_alternative_1,k_shortest_alternative_1,"[11230505686, 11663495477, 13357321496, 11178032838, 2960309144, 3819769883, 11296481771, 3819769766, 11228575652, 3819769749, 11228575779, 11228574068, 11228575767, 11228574126, 11228574122, 8370552973, 8370552942, 8370552943, 8370552950, 8370553057, 8370552966, 10682085912, 10682086049, 3819769504, 3819769423, 3819769377, 3819769352, 3819769384, 3819769373, 3819769369, 5281044435, 3819769307]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 3819769883], [3819769883, 11296481771], [11296481771, 3819769766], [3819769766, 11228575652], [11228575652, 3819769749], [3819769749, 11228575779], [11228575779, 11228574068], [11228574068, 11228575767], [11228575767, 11228574126], [11228574126, 11228574122], [11228574122, 8370552973], [8370552973, 8370552942], [8370552942, 8370552943], [8370552943, 8370552950], [8370552950, 8370553057], [8370553057, 8370552966], [8370552966, 10682085912], [10682085912, 10682086049], [10682086049, 3819769504], [3819769504, 3819769423], [3819769423, 3819769377], [3819769377, 3819769352], [3819769352, 3819769384], [3819769384, 3819769373], [3819769373, 3819769369], [3819769369, 5281044435], [5281044435, 3819769307]]",32,31,1526.461,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,10,9,12,k_shortest,1525.437,1526.461,1.024,0.000671,21.486,0.0,21.486,1.0,2,0,True
od_61,연신내,6호선,126.920625,37.618636,mobility_facility,05.  대호아파트,서울특별시 은평구 불광로 82,126.9324,37.6145,1136.431,11230505686,3819769307,20.028299588559467,21.96220793077043,PASS,od_61_k_shortest_alternative_2,k_shortest_alternative_2,"[11230505686, 11663495477, 13357321496, 11178032838, 11230505689, 11228574064, 11228574065, 449449459, 3278844686, 11228574067, 11296481769, 3819769528, 3819769458, 11228575767, 11228574126, 11228574122, 8370552973, 8370552942, 8370552943, 8370552950, 8370553057, 8370552966, 10682085912, 10682086049, 3819769504, 3819769423, 3819769438, 3819769436, 3819769416, 3819769405, 3819769396, 5281044436, 5281044435, 3819769307]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 11230505689], [11230505689, 11228574064], [11228574064, 11228574065], [11228574065, 449449459], [449449459, 3278844686], [3278844686, 11228574067], [11228574067, 11296481769], [11296481769, 3819769528], [3819769528, 3819769458], [3819769458, 11228575767], [11228575767, 11228574126], [11228574126, 11228574122], [11228574122, 8370552973], [8370552973, 8370552942], [8370552942, 8370552943], [8370552943, 8370552950], [8370552950, 8370553057], [8370553057, 8370552966], [8370552966, 10682085912], [10682085912, 10682086049], [10682086049, 3819769504], [3819769504, 3819769423], [3819769423, 3819769438], [3819769438, 3819769436], [3819769436, 3819769416], [3819769416, 3819769405], [3819769405, 3819769396], [3819769396, 5281044436], [5281044436, 5281044435], [5281044435, 3819769307]]",34,33,1531.46,0,0,0.0,0,0.0,0,0.0,2,21.486,2,21.486,0.01403,11,9,11,k_shortest,1525.437,1531.46,6.023,0.003948,21.486,21.486,0.0,0.0,2,2,False
od_61,연신내,6호선,126.920625,37.618636,mobility_facility,05.  대호아파트,서울특별시 은평구 불광로 82,126.9324,37.6145,1136.431,11230505686,3819769307,20.028299588559467,21.96220793077043,PASS,od_61_k_shortest_alternative_3,k_shortest_alternative_3,"[11230505686, 11663495477, 13357321496, 11178032838, 11230505689, 11228574064, 11228574065, 449449459, 3278844686, 11228575652, 3819769749, 11228575779, 11228574068, 11228575767, 11228574126, 11228574122, 8370552973, 8370552942, 8370552943, 8370552950, 8370553057, 8370552966, 10682085912, 10682086049, 3819769504, 3819769423, 3819769438, 3819769436, 3819769416, 3819769405, 3819769396, 5281044436, 5281044435, 3819769307]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 11230505689], [11230505689, 11228574064], [11228574064, 11228574065], [11228574065, 449449459], [449449459, 3278844686], [3278844686, 11228575652], [11228575652, 3819769749], [3819769749, 11228575779], [11228575779, 11228574068], [11228574068, 11228575767], [11228575767, 11228574126], [11228574126, 11228574122], [11228574122, 8370552973], [8370552973, 8370552942], [8370552942, 8370552943], [8370552943, 8370552950], [8370552950, 8370553057], [8370553057, 8370552966], [8370552966, 10682085912], [10682085912, 10682086049], [10682086049, 3819769504], [3819769504, 3819769423], [3819769423, 3819769438], [3819769438, 3819769436], [3819769436, 3819769416], [3819769416, 3819769405], [3819769405, 3819769396], [3819769396, 5281044436], [5281044436, 5281044435], [5281044435, 3819769307]]",34,33,1532.094,0,0,0.0,0,0.0,0,0.0,2,21.486,2,21.486,0.014024,11,9,11,k_shortest,1525.437,1532.094,6.657,0.004364,21.486,21.486,0.0,0.0,2,2,False
od_61,연신내,6호선,126.920625,37.618636,mobility_facility,05.  대호아파트,서울특별시 은평구 불광로 82,126.9324,37.6145,1136.431,11230505686,3819769307,20.028299588559467,21.96220793077043,PASS,od_61_k_shortest_alternative_4,k_shortest_alternative_4,"[11230505686, 11663495477, 13357321496, 11178032838, 11230505689, 11228574064, 11228574065, 449449459, 3278844686, 11228574067, 11296481769, 3819769528, 3819769458, 11228575767, 11228574126, 11228574122, 8370552973, 8370552942, 8370552943, 8370552950, 8370553057, 8370552966, 10682085912, 10682086049, 3819769504, 3819769423, 3819769377, 3819769352, 3819769384, 3819769373, 3819769369, 5281044435, 3819769307]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 11230505689], [11230505689, 11228574064], [11228574064, 11228574065], [11228574065, 449449459], [449449459, 3278844686], [3278844686, 11228574067], [11228574067, 11296481769], [11296481769, 3819769528], [3819769528, 3819769458], [3819769458, 11228575767], [11228575767, 11228574126], [11228574126, 11228574122], [11228574122, 8370552973], [8370552973, 8370552942], [8370552942, 8370552943], [8370552943, 8370552950], [8370552950, 8370553057], [8370553057, 8370552966], [8370552966, 10682085912], [10682085912, 10682086049], [10682086049, 3819769504], [3819769504, 3819769423], [3819769423, 3819769377], [3819769377, 3819769352], [3819769352, 3819769384], [3819769384, 3819769373], [3819769373, 3819769369], [3819769369, 5281044435], [5281044435, 3819769307]]",33,32,1532.484,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,10,9,11,k_shortest,1525.437,1532.484,7.047,0.00462,21.486,0.0,21.486,1.0,2,0,True
od_1453,응암,6호선,126.915577,37.598605,mobility_facility,와산교공인중개사사무소,서울특별시 은평구 증산로15길 8,126.9121,37.589,1109.392,8735757178,3822999792,11.20363638320314,13.73914726582982,PASS,od_1453_k_shortest_alternative_1,k_shortest_alternative_1,"[8735757178, 3822999249, 8749379963, 3822999252, 8754918410, 3822999121, 8753077712, 3822999066, 3822999187, 3822999191, 3822999195, 8754918144, 8754918408, 3822999133, 3822999184, 8754918340, 8754918403, 8754918405, 1104187221, 8754918407, 3822999328, 3822999322, 3822999355, 3822999210, 10211968017, 3822999806, 10211968026, 3822999812, 3822999808, 3822999814, 3822999791, 3822999792]","[[8735757178, 3822999249], [3822999249, 8749379963], [8749379963, 3822999252], [3822999252, 8754918410], [8754918410, 3822999121], [3822999121, 8753077712], [8753077712, 3822999066], [3822999066, 3822999187], [3822999187, 3822999191], [3822999191, 3822999195], [3822999195, 8754918144], [8754918144, 8754918408], [8754918408, 3822999133], [3822999133, 3822999184], [3822999184, 8754918340], [8754918340, 8754918403], [8754918403, 8754918405], [8754918405, 1104187221], [1104187221, 8754918407], [8754918407, 3822999328], [3822999328, 3822999322], [3822999322, 3822999355], [3822999355, 3822999210], [3822999210, 10211968017], [10211968017, 3822999806], [3822999806, 10211968026], [10211968026, 3822999812], [3822999812, 3822999808], [3822999808, 3822999814], [3822999814, 3822999791], [3822999791, 3822999792]]",32,31,1192.323,0,0,0.0,0,0.0,0,0.0,1,15.949,1,15.949,0.013377,10,30,25,k_shortest,1189.497,1192.323,2.826,0.002376,15.949,15.949,0.0,0.0,1,1,False
od_2722,연신내,3호선,126.921038,37.619229,mobility_facility,35. 대호아파트,서울특별시 은평구 불광로 76,126.9324,37.6144,1137.329,13357342120,3279011087,32.16422242836125,22.604664389091035,PASS,od_2722_k_shortest_alternative_1,k_shortest_alternative_1,"[13357342120, 13357342121, 13357321496, 11178032838, 11230505689, 11228574064, 11228574065, 449449459, 3278844686, 11228574067, 11296481769, 3819769528, 3819769458, 11228575767, 11228574126, 11228574122, 8370552973, 8370552942, 8370552943, 8370552950, 8370553057, 8370552966, 10682085912, 10682086049, 3819769504, 3819769423, 3819769377, 3819769352, 4580235124, 3819769300, 3819769286, 3819769276, 3279011087]","[[13357342120, 13357342121], [13357342121, 13357321496], [13357321496, 11178032838], [11178032838, 11230505689], [11230505689, 11228574064], [11228574064, 11228574065], [11228574065, 449449459], [449449459, 3278844686], [3278844686, 11228574067], [11228574067, 11296481769], [11296481769, 3819769528], [3819769528, 3819769458], [3819769458, 11228575767], [11228575767, 11228574126], [11228574126, 11228574122], [11228574122, 8370552973], [8370552973, 8370552942], [8370552942, 8370552943], [8370552943, 8370552950], [8370552950, 8370553057], [8370553057, 8370552966], [8370552966, 10682085912], [10682085912, 10682086049], [10682086049, 3819769504], [3819769504, 3819769423], [3819769423, 3819769377], [3819769377, 3819769352], [3819769352, 4580235124], [4580235124, 3819769300], [3819769300, 3819769286], [3819769286, 3819769276], [3819769276, 3279011087]]",33,32,1492.329,0,0,0.0,0,0.0,0,0.0,1,12.919,1,12.919,0.008657,4,8,10,k_shortest,1486.306,1492.329,6.023,0.004052,12.919,12.919,0.0,0.0,1,1,False
od_2722,연신내,3호선,126.921038,37.619229,mobility_facility,35. 대호아파트,서울특별시 은평구 불광로 76,126.9324,37.6144,1137.329,13357342120,3279011087,32.16422242836125,22.604664389091035,PASS,od_2722_k_shortest_alternative_2,k_shortest_alternative_2,"[13357342120, 13357342121, 13357321496, 11178032838, 11230505689, 11228574064, 11228574065, 449449459, 3278844686, 11228575652, 3819769749, 11228575779, 11228574068, 11228575767, 11228574126, 11228574122, 8370552973, 8370552942, 8370552943, 8370552950, 8370553057, 8370552966, 10682085912, 10682086049, 3819769504, 3819769423, 3819769377, 3819769352, 4580235124, 3819769300, 3819769286, 3819769276, 3279011087]","[[13357342120, 13357342121], [13357342121, 13357321496], [13357321496, 11178032838], [11178032838, 11230505689], [11230505689, 11228574064], [11228574064, 11228574065], [11228574065, 449449459], [449449459, 3278844686], [3278844686, 11228575652], [11228575652, 3819769749], [3819769749, 11228575779], [11228575779, 11228574068], [11228574068, 11228575767], [11228575767, 11228574126], [11228574126, 11228574122], [11228574122, 8370552973], [8370552973, 8370552942], [8370552942, 8370552943], [8370552943, 8370552950], [8370552950, 8370553057], [8370553057, 8370552966], [8370552966, 10682085912], [10682085912, 10682086049], [10682086049, 3819769504], [3819769504, 3819769423], [3819769423, 3819769377], [3819769377, 3819769352], [3819769352, 4580235124], [4580235124, 3819769300], [3819769300, 3819769286], [3819769286, 3819769276], [3819769276, 3279011087]]",33,32,1492.963,0,0,0.0,0,0.0,0,0.0,1,12.919,1,12.919,0.008653,4,8,10,k_shortest,1486.306,1492.963,6.657,0.004479,12.919,12.919,0.0,0.0,1,1,False
od_2722,연신내,3호선,126.921038,37.619229,mobility_facility,35. 대호아파트,서울특별시 은평구 불광로 76,126.9324,37.6144,1137.329,13357342120,3279011087,32.16422242836125,22.604664389091035,PASS,od_2722_k_shortest_alternative_3,k_shortest_alternative_3,"[13357342120, 13357342121, 13357321496, 11178032838, 2960309144, 3819769883, 3819769902, 3819769898, 3819769860, 3819769843, 3819769828, 4580162913, 3819769809, 3819769789, 10682009303, 10682086042, 10682086137, 10682086212, 10682085987, 10682086049, 3819769504, 3819769423, 3819769377, 3819769352, 4580235124, 3819769300, 3819769286, 3819769276, 3279011087]","[[13357342120, 13357342121], [13357342121, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 3819769883], [3819769883, 3819769902], [3819769902, 3819769898], [3819769898, 3819769860], [3819769860, 3819769843], [3819769843, 3819769828], [3819769828, 4580162913], [4580162913, 3819769809], [3819769809, 3819769789], [3819769789, 10682009303], [10682009303, 10682086042], [10682086042, 10682086137], [10682086137, 10682086212], [10682086212, 10682085987], [10682085987, 10682086049], [10682086049, 3819769504], [3819769504, 3819769423], [3819769423, 3819769377], [3819769377, 3819769352], [3819769352, 4580235124], [4580235124, 3819769300], [3819769300, 3819769286], [3819769286, 3819769276], [3819769276, 3279011087]]",29,28,1495.52,0,0,0.0,0,0.0,0,0.0,1,12.919,1,12.919,0.008639,4,8,11,k_shortest,1486.306,1495.52,9.214,0.006199,12.919,12.919,0.0,0.0,1,1,False
od_72,연신내,6호선,126.920625,37.618636,mobility_facility,35. 대호아파트,서울특별시 은평구 불광로 76,126.9324,37.6144,1140.96,11230505686,3279011087,20.028299588559467,22.604664389091035,PASS,od_72_k_shortest_alternative_1,k_shortest_alternative_1,"[11230505686, 11663495477, 13357321496, 11178032838, 11230505689, 11228574064, 11228574065, 449449459, 3278844686, 11228574067, 11296481769, 3819769528, 3819769458, 11228575767, 11228574126, 11228574122, 8370552973, 8370552942, 8370552943, 8370552950, 8370553057, 8370552966, 10682085912, 10682086049, 3819769504, 3819769423, 3819769377, 3819769352, 4580235124, 3819769300, 3819769286, 3819769276, 3279011087]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 11230505689], [11230505689, 11228574064], [11228574064, 11228574065], [11228574065, 449449459], [449449459, 3278844686], [3278844686, 11228574067], [11228574067, 11296481769], [11296481769, 3819769528], [3819769528, 3819769458], [3819769458, 11228575767], [11228575767, 11228574126], [11228574126, 11228574122], [11228574122, 8370552973], [8370552973, 8370552942], [8370552942, 8370552943], [8370552943, 8370552950], [8370552950, 8370553057], [8370553057, 8370552966], [8370552966, 10682085912], [10682085912, 10682086049], [10682086049, 3819769504], [3819769504, 3819769423], [3819769423, 3819769377], [3819769377, 3819769352], [3819769352, 4580235124], [4580235124, 3819769300], [3819769300, 3819769286], [3819769286, 3819769276], [3819769276, 3279011087]]",33,32,1506.605,0,0,0.0,0,0.0,0,0.0,1,12.919,1,12.919,0.008575,4,9,11,k_shortest,1500.582,1506.605,6.023,0.004014,12.919,12.919,0.0,0.0,1,1,False
od_72,연신내,6호선,126.920625,37.618636,mobility_facility,35. 대호아파트,서울특별시 은평구 불광로 76,126.9324,37.6144,1140.96,11230505686,3279011087,20.028299588559467,22.604664389091035,PASS,od_72_k_shortest_alternative_2,k_shortest_alternative_2,"[11230505686, 11663495477, 13357321496, 11178032838, 11230505689, 11228574064, 11228574065, 449449459, 3278844686, 11228575652, 3819769749, 11228575779, 11228574068, 11228575767, 11228574126, 11228574122, 8370552973, 8370552942, 8370552943, 8370552950, 8370553057, 8370552966, 10682085912, 10682086049, 3819769504, 3819769423, 3819769377, 3819769352, 4580235124, 3819769300, 3819769286, 3819769276, 3279011087]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 11230505689], [11230505689, 11228574064], [11228574064, 11228574065], [11228574065, 449449459], [449449459, 3278844686], [3278844686, 11228575652], [11228575652, 3819769749], [3819769749, 11228575779], [11228575779, 11228574068], [11228574068, 11228575767], [11228575767, 11228574126], [11228574126, 11228574122], [11228574122, 8370552973], [8370552973, 8370552942], [8370552942, 8370552943], [8370552943, 8370552950], [8370552950, 8370553057], [8370553057, 8370552966], [8370552966, 10682085912], [10682085912, 10682086049], [10682086049, 3819769504], [3819769504, 3819769423], [3819769423, 3819769377], [3819769377, 3819769352], [3819769352, 4580235124], [4580235124, 3819769300], [3819769300, 3819769286], [3819769286, 3819769276], [3819769276, 3279011087]]",33,32,1507.239,0,0,0.0,0,0.0,0,0.0,1,12.919,1,12.919,0.008571,4,9,11,k_shortest,1500.582,1507.239,6.657,0.004436,12.919,12.919,0.0,0.0,1,1,False
