od_id,station,station_line,station_lon,station_lat,facility_source,facility_name,facility_address,facility_lon,facility_lat,straight_line_distance_m,station_node,facility_node,station_snap_distance_m,facility_snap_distance_m,snap_status,route_id,route_type,node_sequence,edge_sequence,node_count,edge_count,route_length_m,steps_count,flood_feature_count_2022,flood_overlap_length_m_2022,flood_feature_count_2023,flood_overlap_length_m_2023,flood_feature_count_2024,flood_overlap_length_m_2024,flood_feature_count_2025,flood_overlap_length_m_2025,flood_feature_count_unique_total,flood_overlap_length_m_total,flood_overlap_ratio
od_556,독바위,6호선,126.933031,37.618456,mobility_facility,한마음1호공동생활가정,서울특별시 은평구 통일로89길 5-7,126.9193,37.6243,1374.825,3824954278,3823588091,2.93341759236071,25.3510603626517,PASS,od_556_baseline,baseline,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587235, 3823587223, 3823587183, 3823587174, 3823587072, 3823587034, 437007224, 5279886144, 5279886142, 3823587009, 3823587011, 3823587017, 3823587020, 2960308565, 3823587019, 2960308646, 307924211, 2930525549, 3823587185, 3823587210, 3823587220, 3823587253, 3823587248, 3823587317, 3823587310, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 11230505656, 3823587930, 3823587935, 3823588091]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587235], [3823587235, 3823587223], [3823587223, 3823587183], [3823587183, 3823587174], [3823587174, 3823587072], [3823587072, 3823587034], [3823587034, 437007224], [437007224, 5279886144], [5279886144, 5279886142], [5279886142, 3823587009], [3823587009, 3823587011], [3823587011, 3823587017], [3823587017, 3823587020], [3823587020, 2960308565], [2960308565, 3823587019], [3823587019, 2960308646], [2960308646, 307924211], [307924211, 2930525549], [2930525549, 3823587185], [3823587185, 3823587210], [3823587210, 3823587220], [3823587220, 3823587253], [3823587253, 3823587248], [3823587248, 3823587317], [3823587317, 3823587310], [3823587310, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 11230505656], [11230505656, 3823587930], [3823587930, 3823587935], [3823587935, 3823588091]]",59,58,1869.436,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.002041
od_523,독바위,6호선,126.933031,37.618456,mobility_facility,일등공인중개사사무소,서울특별시 은평구 통일로 911,126.9196,37.6245,1362.322,3824954278,3823588091,2.93341759236071,18.376380366479797,PASS,od_523_baseline,baseline,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587235, 3823587223, 3823587183, 3823587174, 3823587072, 3823587034, 437007224, 5279886144, 5279886142, 3823587009, 3823587011, 3823587017, 3823587020, 2960308565, 3823587019, 2960308646, 307924211, 2930525549, 3823587185, 3823587210, 3823587220, 3823587253, 3823587248, 3823587317, 3823587310, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 11230505656, 3823587930, 3823587935, 3823588091]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587235], [3823587235, 3823587223], [3823587223, 3823587183], [3823587183, 3823587174], [3823587174, 3823587072], [3823587072, 3823587034], [3823587034, 437007224], [437007224, 5279886144], [5279886144, 5279886142], [5279886142, 3823587009], [3823587009, 3823587011], [3823587011, 3823587017], [3823587017, 3823587020], [3823587020, 2960308565], [2960308565, 3823587019], [3823587019, 2960308646], [2960308646, 307924211], [307924211, 2930525549], [2930525549, 3823587185], [3823587185, 3823587210], [3823587210, 3823587220], [3823587220, 3823587253], [3823587253, 3823587248], [3823587248, 3823587317], [3823587317, 3823587310], [3823587310, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 11230505656], [11230505656, 3823587930], [3823587930, 3823587935], [3823587935, 3823588091]]",59,58,1869.436,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.002041
od_550,독바위,6호선,126.933031,37.618456,mobility_facility,일등공신중개사사무소,서울특별시 은평구 통일로 911,126.9197,37.6244,1349.184,3824954278,3823588091,2.93341759236071,12.472714117925907,PASS,od_550_baseline,baseline,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587235, 3823587223, 3823587183, 3823587174, 3823587072, 3823587034, 437007224, 5279886144, 5279886142, 3823587009, 3823587011, 3823587017, 3823587020, 2960308565, 3823587019, 2960308646, 307924211, 2930525549, 3823587185, 3823587210, 3823587220, 3823587253, 3823587248, 3823587317, 3823587310, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 11230505656, 3823587930, 3823587935, 3823588091]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587235], [3823587235, 3823587223], [3823587223, 3823587183], [3823587183, 3823587174], [3823587174, 3823587072], [3823587072, 3823587034], [3823587034, 437007224], [437007224, 5279886144], [5279886144, 5279886142], [5279886142, 3823587009], [3823587009, 3823587011], [3823587011, 3823587017], [3823587017, 3823587020], [3823587020, 2960308565], [2960308565, 3823587019], [3823587019, 2960308646], [2960308646, 307924211], [307924211, 2930525549], [2930525549, 3823587185], [3823587185, 3823587210], [3823587210, 3823587220], [3823587220, 3823587253], [3823587253, 3823587248], [3823587248, 3823587317], [3823587317, 3823587310], [3823587310, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 11230505656], [11230505656, 3823587930], [3823587930, 3823587935], [3823587935, 3823588091]]",59,58,1869.436,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.002041
od_518,독바위,6호선,126.933031,37.618456,mobility_facility,3s인테리어필림,서울특별시 은평구 통일로 911,126.9197,37.6245,1354.645,3824954278,436393825,2.93341759236071,18.430247599889487,PASS,od_518_baseline,baseline,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587235, 3823587223, 3823587183, 3823587174, 3823587072, 3823587034, 437007224, 5279886144, 5279886142, 3823587009, 3823587011, 3823587017, 3823587020, 2960308565, 3823587019, 2960308646, 307924211, 2930525549, 3823587185, 3823587210, 3823587220, 3823587253, 3823587248, 3823587317, 3823587310, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 11230505656, 3823587930, 11296481778, 436393825]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587235], [3823587235, 3823587223], [3823587223, 3823587183], [3823587183, 3823587174], [3823587174, 3823587072], [3823587072, 3823587034], [3823587034, 437007224], [437007224, 5279886144], [5279886144, 5279886142], [5279886142, 3823587009], [3823587009, 3823587011], [3823587011, 3823587017], [3823587017, 3823587020], [3823587020, 2960308565], [2960308565, 3823587019], [3823587019, 2960308646], [2960308646, 307924211], [307924211, 2930525549], [2930525549, 3823587185], [3823587185, 3823587210], [3823587210, 3823587220], [3823587220, 3823587253], [3823587253, 3823587248], [3823587248, 3823587317], [3823587317, 3823587310], [3823587310, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 11230505656], [11230505656, 3823587930], [3823587930, 11296481778], [11296481778, 436393825]]",59,58,1872.697,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.002038
od_547,독바위,6호선,126.933031,37.618456,mobility_facility,기원주간보호센터,서울특별시 은평구 통일로87길 6-19,126.9188,37.6239,1394.093,3824954278,3823587909,2.93341759236071,13.34688710731676,PASS,od_547_baseline,baseline,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587235, 3823587223, 3823587183, 3823587174, 3823587072, 3823587034, 437007224, 5279886144, 5279886142, 3823587009, 3823587011, 3823587017, 3823587020, 2960308565, 3823587019, 2960308646, 307924211, 2930525549, 3823587185, 3823587210, 3823587220, 3823587253, 3823587248, 3823587317, 3823587310, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 353193935, 3823587899, 3823587909]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587235], [3823587235, 3823587223], [3823587223, 3823587183], [3823587183, 3823587174], [3823587174, 3823587072], [3823587072, 3823587034], [3823587034, 437007224], [437007224, 5279886144], [5279886144, 5279886142], [5279886142, 3823587009], [3823587009, 3823587011], [3823587011, 3823587017], [3823587017, 3823587020], [3823587020, 2960308565], [2960308565, 3823587019], [3823587019, 2960308646], [2960308646, 307924211], [307924211, 2930525549], [2930525549, 3823587185], [3823587185, 3823587210], [3823587210, 3823587220], [3823587220, 3823587253], [3823587253, 3823587248], [3823587248, 3823587317], [3823587317, 3823587310], [3823587310, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 353193935], [353193935, 3823587899], [3823587899, 3823587909]]",58,57,1903.178,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.002005
od_588,독바위,6호선,126.933031,37.618456,pedestrian_support_point,빗물받이,서울특별시 은평구 갈현로 294,126.9175,37.6235,1481.004,3824954278,353194381,2.93341759236071,27.312011346208195,PASS,od_588_baseline,baseline,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587235, 3823587223, 3823587183, 3823587174, 3823587072, 3823587034, 437007224, 5279886144, 5279886142, 3823587009, 3823587011, 3823587017, 3823587020, 2960308565, 3823587019, 2960308646, 307924211, 2930525549, 3823587185, 3823587210, 3823587220, 3823587253, 3823587248, 3823587317, 3823587310, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 353193935, 3823587768, 353194381]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587235], [3823587235, 3823587223], [3823587223, 3823587183], [3823587183, 3823587174], [3823587174, 3823587072], [3823587072, 3823587034], [3823587034, 437007224], [437007224, 5279886144], [5279886144, 5279886142], [5279886142, 3823587009], [3823587009, 3823587011], [3823587011, 3823587017], [3823587017, 3823587020], [3823587020, 2960308565], [2960308565, 3823587019], [3823587019, 2960308646], [2960308646, 307924211], [307924211, 2930525549], [2930525549, 3823587185], [3823587185, 3823587210], [3823587210, 3823587220], [3823587220, 3823587253], [3823587253, 3823587248], [3823587248, 3823587317], [3823587317, 3823587310], [3823587310, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 353193935], [353193935, 3823587768], [3823587768, 353194381]]",58,57,1912.794,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.001995
od_433,독바위,6호선,126.933031,37.618456,mobility_facility,유호루하스공인중개사사무소,서울특별시 은평구 갈현로 300,126.9175,37.6235,1481.004,3824954278,353194381,2.93341759236071,27.312011346208195,PASS,od_433_baseline,baseline,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587235, 3823587223, 3823587183, 3823587174, 3823587072, 3823587034, 437007224, 5279886144, 5279886142, 3823587009, 3823587011, 3823587017, 3823587020, 2960308565, 3823587019, 2960308646, 307924211, 2930525549, 3823587185, 3823587210, 3823587220, 3823587253, 3823587248, 3823587317, 3823587310, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 353193935, 3823587768, 353194381]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587235], [3823587235, 3823587223], [3823587223, 3823587183], [3823587183, 3823587174], [3823587174, 3823587072], [3823587072, 3823587034], [3823587034, 437007224], [437007224, 5279886144], [5279886144, 5279886142], [5279886142, 3823587009], [3823587009, 3823587011], [3823587011, 3823587017], [3823587017, 3823587020], [3823587020, 2960308565], [2960308565, 3823587019], [3823587019, 2960308646], [2960308646, 307924211], [307924211, 2930525549], [2930525549, 3823587185], [3823587185, 3823587210], [3823587210, 3823587220], [3823587220, 3823587253], [3823587253, 3823587248], [3823587248, 3823587317], [3823587317, 3823587310], [3823587310, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 353193935], [353193935, 3823587768], [3823587768, 353194381]]",58,57,1912.794,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.001995
od_581,독바위,6호선,126.933031,37.618456,pedestrian_support_point,빗물받이,서울특별시 은평구 갈현로 294,126.9177,37.6235,1464.673,3824954278,353194381,2.93341759236071,13.054287643648692,PASS,od_581_baseline,baseline,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587235, 3823587223, 3823587183, 3823587174, 3823587072, 3823587034, 437007224, 5279886144, 5279886142, 3823587009, 3823587011, 3823587017, 3823587020, 2960308565, 3823587019, 2960308646, 307924211, 2930525549, 3823587185, 3823587210, 3823587220, 3823587253, 3823587248, 3823587317, 3823587310, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 353193935, 3823587768, 353194381]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587235], [3823587235, 3823587223], [3823587223, 3823587183], [3823587183, 3823587174], [3823587174, 3823587072], [3823587072, 3823587034], [3823587034, 437007224], [437007224, 5279886144], [5279886144, 5279886142], [5279886142, 3823587009], [3823587009, 3823587011], [3823587011, 3823587017], [3823587017, 3823587020], [3823587020, 2960308565], [2960308565, 3823587019], [3823587019, 2960308646], [2960308646, 307924211], [307924211, 2930525549], [2930525549, 3823587185], [3823587185, 3823587210], [3823587210, 3823587220], [3823587220, 3823587253], [3823587253, 3823587248], [3823587248, 3823587317], [3823587317, 3823587310], [3823587310, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 353193935], [353193935, 3823587768], [3823587768, 353194381]]",58,57,1912.794,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.001995
od_441,독바위,6호선,126.933031,37.618456,mobility_facility,부동산친구공인중개사사무소,서울특별시 은평구 통일로87길 17,126.9177,37.6233,1456.335,3824954278,353194381,2.93341759236071,13.809131288868306,PASS,od_441_baseline,baseline,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587235, 3823587223, 3823587183, 3823587174, 3823587072, 3823587034, 437007224, 5279886144, 5279886142, 3823587009, 3823587011, 3823587017, 3823587020, 2960308565, 3823587019, 2960308646, 307924211, 2930525549, 3823587185, 3823587210, 3823587220, 3823587253, 3823587248, 3823587317, 3823587310, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 353193935, 3823587768, 353194381]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587235], [3823587235, 3823587223], [3823587223, 3823587183], [3823587183, 3823587174], [3823587174, 3823587072], [3823587072, 3823587034], [3823587034, 437007224], [437007224, 5279886144], [5279886144, 5279886142], [5279886142, 3823587009], [3823587009, 3823587011], [3823587011, 3823587017], [3823587017, 3823587020], [3823587020, 2960308565], [2960308565, 3823587019], [3823587019, 2960308646], [2960308646, 307924211], [307924211, 2930525549], [2930525549, 3823587185], [3823587185, 3823587210], [3823587210, 3823587220], [3823587220, 3823587253], [3823587253, 3823587248], [3823587248, 3823587317], [3823587317, 3823587310], [3823587310, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 353193935], [353193935, 3823587768], [3823587768, 353194381]]",58,57,1912.794,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.001995
od_442,독바위,6호선,126.933031,37.618456,mobility_facility,연리지부동산공인중개사사무소,서울특별시 은평구 통일로87길 17,126.9177,37.6233,1456.335,3824954278,353194381,2.93341759236071,13.809131288868306,PASS,od_442_baseline,baseline,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587235, 3823587223, 3823587183, 3823587174, 3823587072, 3823587034, 437007224, 5279886144, 5279886142, 3823587009, 3823587011, 3823587017, 3823587020, 2960308565, 3823587019, 2960308646, 307924211, 2930525549, 3823587185, 3823587210, 3823587220, 3823587253, 3823587248, 3823587317, 3823587310, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 353193935, 3823587768, 353194381]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587235], [3823587235, 3823587223], [3823587223, 3823587183], [3823587183, 3823587174], [3823587174, 3823587072], [3823587072, 3823587034], [3823587034, 437007224], [437007224, 5279886144], [5279886144, 5279886142], [5279886142, 3823587009], [3823587009, 3823587011], [3823587011, 3823587017], [3823587017, 3823587020], [3823587020, 2960308565], [2960308565, 3823587019], [3823587019, 2960308646], [2960308646, 307924211], [307924211, 2930525549], [2930525549, 3823587185], [3823587185, 3823587210], [3823587210, 3823587220], [3823587220, 3823587253], [3823587253, 3823587248], [3823587248, 3823587317], [3823587317, 3823587310], [3823587310, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 353193935], [353193935, 3823587768], [3823587768, 353194381]]",58,57,1912.794,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.001995
od_756,독바위,6호선,126.933031,37.618456,pedestrian_support_point,빗물받이,서울특별시 은평구 갈현로 294,126.9179,37.6235,1448.373,3824954278,353194381,2.93341759236071,14.6765822428947,PASS,od_756_baseline,baseline,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587235, 3823587223, 3823587183, 3823587174, 3823587072, 3823587034, 437007224, 5279886144, 5279886142, 3823587009, 3823587011, 3823587017, 3823587020, 2960308565, 3823587019, 2960308646, 307924211, 2930525549, 3823587185, 3823587210, 3823587220, 3823587253, 3823587248, 3823587317, 3823587310, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 353193935, 3823587768, 353194381]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587235], [3823587235, 3823587223], [3823587223, 3823587183], [3823587183, 3823587174], [3823587174, 3823587072], [3823587072, 3823587034], [3823587034, 437007224], [437007224, 5279886144], [5279886144, 5279886142], [5279886142, 3823587009], [3823587009, 3823587011], [3823587011, 3823587017], [3823587017, 3823587020], [3823587020, 2960308565], [2960308565, 3823587019], [3823587019, 2960308646], [2960308646, 307924211], [307924211, 2930525549], [2930525549, 3823587185], [3823587185, 3823587210], [3823587210, 3823587220], [3823587220, 3823587253], [3823587253, 3823587248], [3823587248, 3823587317], [3823587317, 3823587310], [3823587310, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 353193935], [353193935, 3823587768], [3823587768, 353194381]]",58,57,1912.794,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.001995
