od_id,station,station_line,station_lon,station_lat,facility_source,facility_name,facility_address,facility_lon,facility_lat,straight_line_distance_m,station_node,facility_node,station_snap_distance_m,facility_snap_distance_m,snap_status,route_id,route_type,node_sequence,edge_sequence,node_count,edge_count,route_length_m,steps_count,flood_feature_count_2022,flood_overlap_length_m_2022,flood_feature_count_2023,flood_overlap_length_m_2023,flood_feature_count_2024,flood_overlap_length_m_2024,flood_feature_count_2025,flood_overlap_length_m_2025,flood_feature_count_unique_total,flood_overlap_length_m_total,flood_overlap_ratio,excluded_baseline_flood_edge_count,mobility_facility_count_near_route,support_point_count_near_route,existing_safe_route_overlap_or_proximity_count,method,baseline_length_m,alternative_length_m,distance_delta_m,distance_delta_ratio,baseline_flood_overlap_length_m,alternative_flood_overlap_length_m,flood_overlap_reduction_m,flood_overlap_reduction_ratio,baseline_flood_feature_count,alternative_flood_feature_count,historical_flood_trace_avoiding_candidate
od_498,독바위,6호선,126.933031,37.618456,mobility_facility,금광모터샵,서울특별시 은평구 통일로 920,126.9203,37.625,1338.177,3824954278,3823588382,2.93341759236071,19.16200122304098,PASS,od_498_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3823586968, 307924224, 307924223, 3823587092, 3823587177, 3823587193, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 3823588382]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3823586968], [3823586968, 307924224], [307924224, 307924223], [307924223, 3823587092], [3823587092, 3823587177], [3823587177, 3823587193], [3823587193, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 3823588382]]",44,43,1726.767,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,8,5,5,historical_flood_trace_edge_exclusion,1710.197,1726.767,16.57,0.009689,3.816,0.0,3.816,1.0,2,0,True
od_701,독바위,6호선,126.933031,37.618456,pedestrian_support_point,맨홀,서울특별시 은평구 통일로 895-2,126.9197,37.6231,1284.821,3824954278,436393823,2.93341759236071,29.14105443196905,PASS,od_701_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3823586968, 307924224, 307924223, 3823587092, 3823587177, 3823587193, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3823586968], [3823586968, 307924224], [307924224, 307924223], [307924223, 3823587092], [3823587092, 3823587177], [3823587177, 3823587193], [3823587193, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823]]",45,44,1751.128,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,7,7,11,historical_flood_trace_edge_exclusion,1734.558,1751.128,16.57,0.009553,3.816,0.0,3.816,1.0,2,0,True
od_481,독바위,6호선,126.933031,37.618456,mobility_facility,30.  세명컴퓨터고등학교,서울특별시 은평구 통일로 928,126.9203,37.6257,1381.883,3824954278,3823588586,2.93341759236071,23.47017048392268,PASS,od_481_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587322, 3823587334, 3823587302, 3823587283, 3823587296, 3823587305, 3823587394, 3823587449, 3823587478, 3823587660, 3823587686, 3823587698, 3823587552, 3823587694, 3823587703, 3823587717, 3823587759, 3823587789, 3823587817, 3823587785, 3823587895, 3823587945, 3823588182, 3823588385, 3823588412, 3823588561, 3823588575, 3823588608, 3823588646, 3823588600, 3823588565, 3823588604, 3823588634, 3823588669, 3823588696, 3823588691, 3823588586]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587322], [3823587322, 3823587334], [3823587334, 3823587302], [3823587302, 3823587283], [3823587283, 3823587296], [3823587296, 3823587305], [3823587305, 3823587394], [3823587394, 3823587449], [3823587449, 3823587478], [3823587478, 3823587660], [3823587660, 3823587686], [3823587686, 3823587698], [3823587698, 3823587552], [3823587552, 3823587694], [3823587694, 3823587703], [3823587703, 3823587717], [3823587717, 3823587759], [3823587759, 3823587789], [3823587789, 3823587817], [3823587817, 3823587785], [3823587785, 3823587895], [3823587895, 3823587945], [3823587945, 3823588182], [3823588182, 3823588385], [3823588385, 3823588412], [3823588412, 3823588561], [3823588561, 3823588575], [3823588575, 3823588608], [3823588608, 3823588646], [3823588646, 3823588600], [3823588600, 3823588565], [3823588565, 3823588604], [3823588604, 3823588634], [3823588634, 3823588669], [3823588669, 3823588696], [3823588696, 3823588691], [3823588691, 3823588586]]",48,47,1762.54,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,8,24,21,historical_flood_trace_edge_exclusion,1752.045,1762.54,10.495,0.00599,3.816,0.0,3.816,1.0,2,0,True
od_540,독바위,6호선,126.933031,37.618456,mobility_facility,굿모닝부동산공인중개사사무소,서울특별시 은평구 통일로 928,126.9203,37.6257,1381.883,3824954278,3823588586,2.93341759236071,23.47017048392268,PASS,od_540_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587322, 3823587334, 3823587302, 3823587283, 3823587296, 3823587305, 3823587394, 3823587449, 3823587478, 3823587660, 3823587686, 3823587698, 3823587552, 3823587694, 3823587703, 3823587717, 3823587759, 3823587789, 3823587817, 3823587785, 3823587895, 3823587945, 3823588182, 3823588385, 3823588412, 3823588561, 3823588575, 3823588608, 3823588646, 3823588600, 3823588565, 3823588604, 3823588634, 3823588669, 3823588696, 3823588691, 3823588586]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587322], [3823587322, 3823587334], [3823587334, 3823587302], [3823587302, 3823587283], [3823587283, 3823587296], [3823587296, 3823587305], [3823587305, 3823587394], [3823587394, 3823587449], [3823587449, 3823587478], [3823587478, 3823587660], [3823587660, 3823587686], [3823587686, 3823587698], [3823587698, 3823587552], [3823587552, 3823587694], [3823587694, 3823587703], [3823587703, 3823587717], [3823587717, 3823587759], [3823587759, 3823587789], [3823587789, 3823587817], [3823587817, 3823587785], [3823587785, 3823587895], [3823587895, 3823587945], [3823587945, 3823588182], [3823588182, 3823588385], [3823588385, 3823588412], [3823588412, 3823588561], [3823588561, 3823588575], [3823588575, 3823588608], [3823588608, 3823588646], [3823588646, 3823588600], [3823588600, 3823588565], [3823588565, 3823588604], [3823588604, 3823588634], [3823588634, 3823588669], [3823588669, 3823588696], [3823588696, 3823588691], [3823588691, 3823588586]]",48,47,1762.54,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,8,24,21,historical_flood_trace_edge_exclusion,1752.045,1762.54,10.495,0.00599,3.816,0.0,3.816,1.0,2,0,True
od_650,독바위,6호선,126.933031,37.618456,pedestrian_support_point,신한은행갈현지점,서울특별시 은평구 통일로 905,126.9197,37.6238,1317.907,3824954278,11230505656,2.93341759236071,30.0149889970599,PASS,od_650_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3823586968, 307924224, 307924223, 3823587092, 3823587177, 3823587193, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 11230505656]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3823586968], [3823586968, 307924224], [307924224, 307924223], [307924223, 3823587092], [3823587092, 3823587177], [3823587177, 3823587193], [3823587193, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 11230505656]]",46,45,1773.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,7,7,11,historical_flood_trace_edge_exclusion,1756.73,1773.3,16.57,0.009432,3.816,0.0,3.816,1.0,2,0,True
od_721,독바위,6호선,126.933031,37.618456,pedestrian_support_point,갈현중앙시장,서울특별시 은평구 갈현동  389-14,126.919,37.6234,1354.795,3824954278,353193935,2.93341759236071,9.631013197935268,PASS,od_721_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3823586968, 307924224, 307924223, 3823587092, 3823587177, 3823587193, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 353193935]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3823586968], [3823586968, 307924224], [307924224, 307924223], [307924223, 3823587092], [3823587092, 3823587177], [3823587177, 3823587193], [3823587193, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 353193935]]",46,45,1813.03,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,7,9,11,historical_flood_trace_edge_exclusion,1796.46,1813.03,16.57,0.009224,3.816,0.0,3.816,1.0,2,0,True
od_658,독바위,6호선,126.933031,37.618456,pedestrian_support_point,연갈현공판장후문,서울특별시 은평구 갈현동  420-5,126.9191,37.6232,1337.839,3824954278,353193935,2.93341759236071,19.844007280952493,PASS,od_658_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3823586968, 307924224, 307924223, 3823587092, 3823587177, 3823587193, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 353193935]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3823586968], [3823586968, 307924224], [307924224, 307924223], [307924223, 3823587092], [3823587092, 3823587177], [3823587177, 3823587193], [3823587193, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 353193935]]",46,45,1813.03,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,7,9,11,historical_flood_trace_edge_exclusion,1796.46,1813.03,16.57,0.009224,3.816,0.0,3.816,1.0,2,0,True
od_595,독바위,6호선,126.933031,37.618456,pedestrian_support_point,빗물받이,서울특별시 은평구 갈현로 294,126.9183,37.6234,1411.519,3824954278,3823587768,2.93341759236071,31.066401690461696,PASS,od_595_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3823586968, 307924224, 307924223, 3823587092, 3823587177, 3823587193, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 353193935, 3823587768]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3823586968], [3823586968, 307924224], [307924224, 307924223], [307924223, 3823587092], [3823587092, 3823587177], [3823587177, 3823587193], [3823587193, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 353193935], [353193935, 3823587768]]",47,46,1853.015,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,7,12,11,historical_flood_trace_edge_exclusion,1836.445,1853.015,16.57,0.009023,3.816,0.0,3.816,1.0,2,0,True
od_724,독바위,6호선,126.933031,37.618456,pedestrian_support_point,갈현중앙시장,서울특별시 은평구 통일로87길 12,126.9184,37.6235,1407.766,3824954278,3823587768,2.93341759236071,25.848653140261955,PASS,od_724_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3823586968, 307924224, 307924223, 3823587092, 3823587177, 3823587193, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 353193935, 3823587768]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3823586968], [3823586968, 307924224], [307924224, 307924223], [307924223, 3823587092], [3823587092, 3823587177], [3823587177, 3823587193], [3823587193, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 353193935], [353193935, 3823587768]]",47,46,1853.015,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,7,12,11,historical_flood_trace_edge_exclusion,1836.445,1853.015,16.57,0.009023,3.816,0.0,3.816,1.0,2,0,True
od_572,독바위,6호선,126.933031,37.618456,pedestrian_support_point,빗물받이,서울특별시 은평구 갈현로 294,126.9186,37.6234,1387.156,3824954278,3823587768,2.93341759236071,5.049612704556835,PASS,od_572_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3823586968, 307924224, 307924223, 3823587092, 3823587177, 3823587193, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 353193935, 3823587768]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3823586968], [3823586968, 307924224], [307924224, 307924223], [307924223, 3823587092], [3823587092, 3823587177], [3823587177, 3823587193], [3823587193, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 353193935], [353193935, 3823587768]]",47,46,1853.015,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,7,12,11,historical_flood_trace_edge_exclusion,1836.445,1853.015,16.57,0.009023,3.816,0.0,3.816,1.0,2,0,True
od_591,독바위,6호선,126.933031,37.618456,pedestrian_support_point,빗물받이,서울특별시 은평구 갈현동  389-14,126.9187,37.6234,1379.052,3824954278,3823587768,2.93341759236071,4.748801686835443,PASS,od_591_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3823586968, 307924224, 307924223, 3823587092, 3823587177, 3823587193, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 353193935, 3823587768]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3823586968], [3823586968, 307924224], [307924224, 307924223], [307924223, 3823587092], [3823587092, 3823587177], [3823587177, 3823587193], [3823587193, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 353193935], [353193935, 3823587768]]",47,46,1853.015,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,7,12,11,historical_flood_trace_edge_exclusion,1836.445,1853.015,16.57,0.009023,3.816,0.0,3.816,1.0,2,0,True
od_496,독바위,6호선,126.933031,37.618456,mobility_facility,웰빙 누룽지 통닭구이,서울특별시 은평구 통일로 909,126.9197,37.6242,1338.472,3824954278,3823587935,2.93341759236071,14.683174459336284,PASS,od_496_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3823586968, 307924224, 307924223, 3823587092, 3823587177, 3823587193, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823, 11230505656, 3823587930, 3823587935]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3823586968], [3823586968, 307924224], [307924224, 307924223], [307924223, 3823587092], [3823587092, 3823587177], [3823587177, 3823587193], [3823587193, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823], [436393823, 11230505656], [11230505656, 3823587930], [3823587930, 3823587935]]",48,47,1861.52,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,8,7,11,historical_flood_trace_edge_exclusion,1844.95,1861.52,16.57,0.008981,3.816,0.0,3.816,1.0,2,0,True
