od_id,station,station_line,facility_name,facility_source,facility_address,route_length_m,flood_feature_count_2022,flood_feature_count_2023,flood_feature_count_2024,flood_feature_count_2025,flood_feature_count_unique_total,flood_overlap_length_m_2022,flood_overlap_length_m_2023,flood_overlap_length_m_2024,flood_overlap_length_m_2025,flood_overlap_length_m_total,flood_overlap_ratio,node_sequence,edge_sequence
od_2525,불광,3호선,맨홀,pedestrian_support_point,서울특별시 은평구 역촌동  45-42,1629.987,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 5281048352, 11229115806, 12364765013, 12364765021, 12364765017, 436873827, 436873826, 3811140039, 3819768175, 3819768163, 3811140014, 436873822, 3811139987, 3811139972, 3819768079, 3819768104, 3819768094, 4580515491, 10789220094, 4580515490, 10789220121, 4583516176, 3819768030, 3819768037, 4583516177, 3819768049, 3819768062, 10678122571, 3819768076, 3819768053, 436862040, 3819768019, 3819768004, 2309932467, 3819767986, 3819767985, 3819767984, 10789220084, 3819767982, 436862033, 3819767980, 10789210640, 414683404, 10789210641, 4584756059, 3820984281]","[[5930698997, 5281048352], [5281048352, 11229115806], [11229115806, 12364765013], [12364765013, 12364765021], [12364765021, 12364765017], [12364765017, 436873827], [436873827, 436873826], [436873826, 3811140039], [3811140039, 3819768175], [3819768175, 3819768163], [3819768163, 3811140014], [3811140014, 436873822], [436873822, 3811139987], [3811139987, 3811139972], [3811139972, 3819768079], [3819768079, 3819768104], [3819768104, 3819768094], [3819768094, 4580515491], [4580515491, 10789220094], [10789220094, 4580515490], [4580515490, 10789220121], [10789220121, 4583516176], [4583516176, 3819768030], [3819768030, 3819768037], [3819768037, 4583516177], [4583516177, 3819768049], [3819768049, 3819768062], [3819768062, 10678122571], [10678122571, 3819768076], [3819768076, 3819768053], [3819768053, 436862040], [436862040, 3819768019], [3819768019, 3819768004], [3819768004, 2309932467], [2309932467, 3819767986], [3819767986, 3819767985], [3819767985, 3819767984], [3819767984, 10789220084], [10789220084, 3819767982], [3819767982, 436862033], [436862033, 3819767980], [3819767980, 10789210640], [10789210640, 414683404], [414683404, 10789210641], [10789210641, 4584756059], [4584756059, 3820984281]]"
od_2368,불광,3호선,빗물받이,pedestrian_support_point,서울특별시 은평구 역촌동  45-42,1629.987,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 5281048352, 11229115806, 12364765013, 12364765021, 12364765017, 436873827, 436873826, 3811140039, 3819768175, 3819768163, 3811140014, 436873822, 3811139987, 3811139972, 3819768079, 3819768104, 3819768094, 4580515491, 10789220094, 4580515490, 10789220121, 4583516176, 3819768030, 3819768037, 4583516177, 3819768049, 3819768062, 10678122571, 3819768076, 3819768053, 436862040, 3819768019, 3819768004, 2309932467, 3819767986, 3819767985, 3819767984, 10789220084, 3819767982, 436862033, 3819767980, 10789210640, 414683404, 10789210641, 4584756059, 3820984281]","[[5930698997, 5281048352], [5281048352, 11229115806], [11229115806, 12364765013], [12364765013, 12364765021], [12364765021, 12364765017], [12364765017, 436873827], [436873827, 436873826], [436873826, 3811140039], [3811140039, 3819768175], [3819768175, 3819768163], [3819768163, 3811140014], [3811140014, 436873822], [436873822, 3811139987], [3811139987, 3811139972], [3811139972, 3819768079], [3819768079, 3819768104], [3819768104, 3819768094], [3819768094, 4580515491], [4580515491, 10789220094], [10789220094, 4580515490], [4580515490, 10789220121], [10789220121, 4583516176], [4583516176, 3819768030], [3819768030, 3819768037], [3819768037, 4583516177], [4583516177, 3819768049], [3819768049, 3819768062], [3819768062, 10678122571], [10678122571, 3819768076], [3819768076, 3819768053], [3819768053, 436862040], [436862040, 3819768019], [3819768019, 3819768004], [3819768004, 2309932467], [2309932467, 3819767986], [3819767986, 3819767985], [3819767985, 3819767984], [3819767984, 10789220084], [10789220084, 3819767982], [3819767982, 436862033], [436862033, 3819767980], [3819767980, 10789210640], [10789210640, 414683404], [414683404, 10789210641], [10789210641, 4584756059], [4584756059, 3820984281]]"
od_870,불광,6호선,중화대반점,mobility_facility,서울특별시 은평구 연서로17길 41,1888.061,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 3819768872, 11296481763, 3819768985, 11296481764, 11228574118, 11228575754, 436862068, 436877345, 353194538, 353194537, 3819769379, 3819769341, 3819769326, 3819769309, 353193678, 3819769241, 3819769211, 3819769199, 3819769196, 3819769185, 3819769184, 3819769192, 4580503146, 4580503145, 3819769164, 3819769168, 10678122524, 10789220087, 13734502243, 10678122523, 3823584984, 4580116620, 4580124732, 4580124730, 3823584982, 3823584983, 4580122456, 3823584988, 3823584991]","[[5930698997, 3819768872], [3819768872, 11296481763], [11296481763, 3819768985], [3819768985, 11296481764], [11296481764, 11228574118], [11228574118, 11228575754], [11228575754, 436862068], [436862068, 436877345], [436877345, 353194538], [353194538, 353194537], [353194537, 3819769379], [3819769379, 3819769341], [3819769341, 3819769326], [3819769326, 3819769309], [3819769309, 353193678], [353193678, 3819769241], [3819769241, 3819769211], [3819769211, 3819769199], [3819769199, 3819769196], [3819769196, 3819769185], [3819769185, 3819769184], [3819769184, 3819769192], [3819769192, 4580503146], [4580503146, 4580503145], [4580503145, 3819769164], [3819769164, 3819769168], [3819769168, 10678122524], [10678122524, 10789220087], [10789220087, 13734502243], [13734502243, 10678122523], [10678122523, 3823584984], [3823584984, 4580116620], [4580116620, 4580124732], [4580124732, 4580124730], [4580124730, 3823584982], [3823584982, 3823584983], [3823584983, 4580122456], [4580122456, 3823584988], [3823584988, 3823584991]]"
od_2532,불광,3호선,맨홀,pedestrian_support_point,서울특별시 은평구 역촌동  64-38,1670.331,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 5281048352, 11229115806, 12364765013, 12364765021, 12364765017, 436873827, 436873826, 3811140039, 3819768175, 3819768163, 3811140014, 436873822, 3811139987, 3811139972, 3819768079, 3819768104, 3819768094, 4580515491, 10789220094, 4580515490, 10789220121, 4583516176, 3819767996, 4583516174, 3819767927, 3819767888, 3819767870, 4583516173, 3819767848, 3819767847, 4583513367, 3819767843, 3819767841, 3819767839, 3819767838, 3819767835, 10789210652, 10789210648, 3819767820, 3819767791]","[[5930698997, 5281048352], [5281048352, 11229115806], [11229115806, 12364765013], [12364765013, 12364765021], [12364765021, 12364765017], [12364765017, 436873827], [436873827, 436873826], [436873826, 3811140039], [3811140039, 3819768175], [3819768175, 3819768163], [3819768163, 3811140014], [3811140014, 436873822], [436873822, 3811139987], [3811139987, 3811139972], [3811139972, 3819768079], [3819768079, 3819768104], [3819768104, 3819768094], [3819768094, 4580515491], [4580515491, 10789220094], [10789220094, 4580515490], [4580515490, 10789220121], [10789220121, 4583516176], [4583516176, 3819767996], [3819767996, 4583516174], [4583516174, 3819767927], [3819767927, 3819767888], [3819767888, 3819767870], [3819767870, 4583516173], [4583516173, 3819767848], [3819767848, 3819767847], [3819767847, 4583513367], [4583513367, 3819767843], [3819767843, 3819767841], [3819767841, 3819767839], [3819767839, 3819767838], [3819767838, 3819767835], [3819767835, 10789210652], [10789210652, 10789210648], [10789210648, 3819767820], [3819767820, 3819767791]]"
od_1157,불광,6호선,맨홀,pedestrian_support_point,서울특별시 은평구 구산동  195-3,1931.926,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 5281048352, 11229115806, 12364765013, 12364765021, 12364765017, 436873827, 3819768516, 3819768484, 3819768233, 3819768186, 3819768174, 3819768183, 3819768173, 10789220092, 3004846059, 3819768169, 4580515492, 10789220119, 4086709496, 10789220046, 13734364679, 3819768508, 3819768570, 3819768600, 3819768619, 4580498246, 10789219912, 436854182, 3819768758, 13734364680, 3819768784, 10789210626, 2292697262, 10789210624, 10678122431, 3820983702, 7060279720, 10789210702, 3820983705, 4584668991, 10789210703, 10678140797, 353194173, 3820983733]","[[5930698997, 5281048352], [5281048352, 11229115806], [11229115806, 12364765013], [12364765013, 12364765021], [12364765021, 12364765017], [12364765017, 436873827], [436873827, 3819768516], [3819768516, 3819768484], [3819768484, 3819768233], [3819768233, 3819768186], [3819768186, 3819768174], [3819768174, 3819768183], [3819768183, 3819768173], [3819768173, 10789220092], [10789220092, 3004846059], [3004846059, 3819768169], [3819768169, 4580515492], [4580515492, 10789220119], [10789220119, 4086709496], [4086709496, 10789220046], [10789220046, 13734364679], [13734364679, 3819768508], [3819768508, 3819768570], [3819768570, 3819768600], [3819768600, 3819768619], [3819768619, 4580498246], [4580498246, 10789219912], [10789219912, 436854182], [436854182, 3819768758], [3819768758, 13734364680], [13734364680, 3819768784], [3819768784, 10789210626], [10789210626, 2292697262], [2292697262, 10789210624], [10789210624, 10678122431], [10678122431, 3820983702], [3820983702, 7060279720], [7060279720, 10789210702], [10789210702, 3820983705], [3820983705, 4584668991], [4584668991, 10789210703], [10789210703, 10678140797], [10678140797, 353194173], [353194173, 3820983733]]"
od_2378,불광,3호선,빗물받이,pedestrian_support_point,서울특별시 은평구 역촌동  45-42,1629.987,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 5281048352, 11229115806, 12364765013, 12364765021, 12364765017, 436873827, 436873826, 3811140039, 3819768175, 3819768163, 3811140014, 436873822, 3811139987, 3811139972, 3819768079, 3819768104, 3819768094, 4580515491, 10789220094, 4580515490, 10789220121, 4583516176, 3819768030, 3819768037, 4583516177, 3819768049, 3819768062, 10678122571, 3819768076, 3819768053, 436862040, 3819768019, 3819768004, 2309932467, 3819767986, 3819767985, 3819767984, 10789220084, 3819767982, 436862033, 3819767980, 10789210640, 414683404, 10789210641, 4584756059, 3820984281]","[[5930698997, 5281048352], [5281048352, 11229115806], [11229115806, 12364765013], [12364765013, 12364765021], [12364765021, 12364765017], [12364765017, 436873827], [436873827, 436873826], [436873826, 3811140039], [3811140039, 3819768175], [3819768175, 3819768163], [3819768163, 3811140014], [3811140014, 436873822], [436873822, 3811139987], [3811139987, 3811139972], [3811139972, 3819768079], [3819768079, 3819768104], [3819768104, 3819768094], [3819768094, 4580515491], [4580515491, 10789220094], [10789220094, 4580515490], [4580515490, 10789220121], [10789220121, 4583516176], [4583516176, 3819768030], [3819768030, 3819768037], [3819768037, 4583516177], [4583516177, 3819768049], [3819768049, 3819768062], [3819768062, 10678122571], [10678122571, 3819768076], [3819768076, 3819768053], [3819768053, 436862040], [436862040, 3819768019], [3819768019, 3819768004], [3819768004, 2309932467], [2309932467, 3819767986], [3819767986, 3819767985], [3819767985, 3819767984], [3819767984, 10789220084], [10789220084, 3819767982], [3819767982, 436862033], [436862033, 3819767980], [3819767980, 10789210640], [10789210640, 414683404], [414683404, 10789210641], [10789210641, 4584756059], [4584756059, 3820984281]]"
od_2200,불광,3호선,탑공인중개사사무소,mobility_facility,"서울특별시 은평구 연서로21길 33, A동 (갈현동, 뉴아름빌)",1684.14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 3819768872, 11296481763, 3819768985, 11296481764, 11228574118, 11228575754, 436862068, 436877345, 353194538, 353194537, 3819769379, 3819769394, 4580507750, 3819769391, 353193679, 3819769318, 3819769312, 3819769305, 3819769295, 4580258481, 3819769265, 3819769256, 353194575, 353194574, 3819769251, 3819769252, 3819769255, 3819769262, 10678122511, 353194291, 13734502256, 13734502231, 3823585013, 353194452, 353194290, 3823585033, 4580122459, 4580122461, 3823586258]","[[5930698997, 3819768872], [3819768872, 11296481763], [11296481763, 3819768985], [3819768985, 11296481764], [11296481764, 11228574118], [11228574118, 11228575754], [11228575754, 436862068], [436862068, 436877345], [436877345, 353194538], [353194538, 353194537], [353194537, 3819769379], [3819769379, 3819769394], [3819769394, 4580507750], [4580507750, 3819769391], [3819769391, 353193679], [353193679, 3819769318], [3819769318, 3819769312], [3819769312, 3819769305], [3819769305, 3819769295], [3819769295, 4580258481], [4580258481, 3819769265], [3819769265, 3819769256], [3819769256, 353194575], [353194575, 353194574], [353194574, 3819769251], [3819769251, 3819769252], [3819769252, 3819769255], [3819769255, 3819769262], [3819769262, 10678122511], [10678122511, 353194291], [353194291, 13734502256], [13734502256, 13734502231], [13734502231, 3823585013], [3823585013, 353194452], [353194452, 353194290], [353194290, 3823585033], [3823585033, 4580122459], [4580122459, 4580122461], [4580122461, 3823586258]]"
od_924,불광,6호선,한라똥돼지,mobility_facility,서울특별시 은평구 역말로 34,1643.153,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 5281048352, 11229115806, 12364765013, 12364765021, 12364765017, 436873827, 436873826, 3811140039, 3819768175, 3819768163, 3811140014, 436873822, 3811139987, 3811139972, 3819768079, 3819768104, 3819768094, 4580515491, 10789220094, 4580515490, 10789220121, 4583516176, 3819768030, 3819768037, 4583516177, 3819768049, 3819768062, 10678122571, 3819768076, 3819768053, 436862040, 3819768019, 3819768004, 2309932467, 3819767986, 3819767985, 3819767984, 10789220084, 3819767982, 436862033, 3819767980, 10789210640, 414683404, 10789210641, 4584756059, 3820984281, 3822944309]","[[5930698997, 5281048352], [5281048352, 11229115806], [11229115806, 12364765013], [12364765013, 12364765021], [12364765021, 12364765017], [12364765017, 436873827], [436873827, 436873826], [436873826, 3811140039], [3811140039, 3819768175], [3819768175, 3819768163], [3819768163, 3811140014], [3811140014, 436873822], [436873822, 3811139987], [3811139987, 3811139972], [3811139972, 3819768079], [3819768079, 3819768104], [3819768104, 3819768094], [3819768094, 4580515491], [4580515491, 10789220094], [10789220094, 4580515490], [4580515490, 10789220121], [10789220121, 4583516176], [4583516176, 3819768030], [3819768030, 3819768037], [3819768037, 4583516177], [4583516177, 3819768049], [3819768049, 3819768062], [3819768062, 10678122571], [10678122571, 3819768076], [3819768076, 3819768053], [3819768053, 436862040], [436862040, 3819768019], [3819768019, 3819768004], [3819768004, 2309932467], [2309932467, 3819767986], [3819767986, 3819767985], [3819767985, 3819767984], [3819767984, 10789220084], [10789220084, 3819767982], [3819767982, 436862033], [436862033, 3819767980], [3819767980, 10789210640], [10789210640, 414683404], [414683404, 10789210641], [10789210641, 4584756059], [4584756059, 3820984281], [3820984281, 3822944309]]"
od_2495,불광,3호선,맨홀,pedestrian_support_point,서울특별시 은평구 구산동  195-5,1778.968,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 5281048352, 11229115806, 12364765013, 12364765021, 12364765017, 436873827, 3819768516, 3819768484, 3819768233, 3819768186, 3819768174, 3819768183, 3819768173, 10789220092, 3004846059, 3819768169, 4580515492, 10789220119, 4086709496, 10789220046, 13734364679, 3819768508, 3819768570, 10789220089, 10789220099, 3819768602, 10789219911, 10678122554, 10789220088, 10678122541, 10678122540, 10678176121, 10789210627, 10678176120, 10678122536, 10789210623, 10789210622, 10789210621, 10789210620, 10678140799, 10678122449]","[[5930698997, 5281048352], [5281048352, 11229115806], [11229115806, 12364765013], [12364765013, 12364765021], [12364765021, 12364765017], [12364765017, 436873827], [436873827, 3819768516], [3819768516, 3819768484], [3819768484, 3819768233], [3819768233, 3819768186], [3819768186, 3819768174], [3819768174, 3819768183], [3819768183, 3819768173], [3819768173, 10789220092], [10789220092, 3004846059], [3004846059, 3819768169], [3819768169, 4580515492], [4580515492, 10789220119], [10789220119, 4086709496], [4086709496, 10789220046], [10789220046, 13734364679], [13734364679, 3819768508], [3819768508, 3819768570], [3819768570, 10789220089], [10789220089, 10789220099], [10789220099, 3819768602], [3819768602, 10789219911], [10789219911, 10678122554], [10678122554, 10789220088], [10789220088, 10678122541], [10678122541, 10678122540], [10678122540, 10678176121], [10678176121, 10789210627], [10789210627, 10678176120], [10678176120, 10678122536], [10678122536, 10789210623], [10789210623, 10789210622], [10789210622, 10789210621], [10789210621, 10789210620], [10789210620, 10678140799], [10678140799, 10678122449]]"
od_1026,불광,6호선,장애인화장실,pedestrian_support_point,서울특별시 은평구 연서로27길 31-6,1671.777,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5930698997, 3819768872, 11296481763, 3819768985, 11296481764, 11228574118, 11228575754, 436862068, 436877345, 353194538, 353194537, 3819769379, 3819769394, 4580507750, 3819769481, 3819769516, 3819769527, 3819769534, 3819769671, 4580262735, 3819769724, 4580507752, 3819769679, 3819769725, 353193681, 3819769745, 3819769759, 3279011096, 13734502260, 10678122483, 353194455, 4580091948, 4580111217, 353194179, 3823586693, 3823586708, 3823586730, 3823586667]","[[5930698997, 3819768872], [3819768872, 11296481763], [11296481763, 3819768985], [3819768985, 11296481764], [11296481764, 11228574118], [11228574118, 11228575754], [11228575754, 436862068], [436862068, 436877345], [436877345, 353194538], [353194538, 353194537], [353194537, 3819769379], [3819769379, 3819769394], [3819769394, 4580507750], [4580507750, 3819769481], [3819769481, 3819769516], [3819769516, 3819769527], [3819769527, 3819769534], [3819769534, 3819769671], [3819769671, 4580262735], [4580262735, 3819769724], [3819769724, 4580507752], [4580507752, 3819769679], [3819769679, 3819769725], [3819769725, 353193681], [353193681, 3819769745], [3819769745, 3819769759], [3819769759, 3279011096], [3279011096, 13734502260], [13734502260, 10678122483], [10678122483, 353194455], [353194455, 4580091948], [4580091948, 4580111217], [4580111217, 353194179], [353194179, 3823586693], [3823586693, 3823586708], [3823586708, 3823586730], [3823586730, 3823586667]]"
