od_id,station,station_line,station_lon,station_lat,facility_source,facility_name,facility_address,facility_lon,facility_lat,straight_line_distance_m,geometry,station_node,facility_node,station_snap_distance_m,facility_snap_distance_m,snap_status
od_1015,불광,6호선,126.92939,37.610873,pedestrian_support_point,장애인화장실,서울특별시 은평구 은평로 195,126.9289,37.6027,908.145,POINT (126.9289 37.6027),5930698997,3811139662,11.603222454866666,29.568490775682942,PASS
od_760,불광,6호선,126.92939,37.610873,mobility_facility,온누리(단지내)공인중개사사무소,서울특별시 은평구 불광로 122-10,126.9337,37.6183,907.911,POINT (126.9337 37.6183),5930698997,8373737838,11.603222454866666,13.544050117298752,PASS
od_1774,응암,6호선,126.915577,37.598605,pedestrian_support_point,과속방지턱,서울특별시 은평구 역촌동  73-7,126.9082,37.6043,907.685,POINT (126.9082 37.6043),8735757178,3823349121,11.20363638320314,19.095921077130996,PASS
od_2496,불광,3호선,126.92982,37.610553,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  81-27,126.9262,37.6029,907.553,POINT (126.9262 37.6029),5930698997,3811078723,50.209801741355435,20.47085922994002,PASS
od_2436,불광,3호선,126.92982,37.610553,pedestrian_support_point,독바위,서울특별시 은평구 불광동  13-47,126.9327,37.6184,907.293,POINT (126.9327 37.6184),5930698997,3819769881,50.209801741355435,14.893044797825032,PASS
od_425,연신내,6호선,126.920625,37.618636,pedestrian_support_point,구산전철역,서울특별시 은평구 서오릉로 135,126.9177,37.6108,907.244,POINT (126.9177 37.6108),11230505686,3819768784,20.028299588559467,14.288896569710253,PASS
od_907,불광,6호선,126.92939,37.610873,mobility_facility,은평구청,서울특별시 은평구 은평로 195,126.9294,37.6027,907.114,POINT (126.9294 37.6027),5930698997,4580557579,11.603222454866666,37.86683259873309,PASS
od_2110,녹번,3호선,126.935756,37.600927,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  116-3,126.9316,37.6084,906.982,POINT (126.9316 37.6084),436867704,3811140069,5.477178362551235,12.407604499203776,PASS
od_1210,불광,6호선,126.92939,37.610873,pedestrian_support_point,과속방지턱,서울특별시 은평구 연서로24길 19-1,126.9199,37.614,906.932,POINT (126.9199 37.614),5930698997,353194574,11.603222454866666,12.82228852760038,PASS
od_2922,연신내,3호선,126.921038,37.619229,pedestrian_support_point,역촌중앙시장,서울특별시 은평구 서오릉로 174,126.9147,37.6128,906.794,POINT (126.9147 37.6128),13357342120,13132929153,32.16422242836125,4.396823196109936,PASS
od_1945,녹번,3호선,126.935756,37.600927,mobility_facility,신도문방구,서울특별시 은평구 은평로 161,126.9255,37.6013,906.613,POINT (126.9255 37.6013),436867704,2309932462,5.477178362551235,31.576794822772314,PASS
od_2422,불광,3호선,126.92982,37.610553,pedestrian_support_point,장애인화장실,서울특별시 은평구 은평로13길 35,126.9237,37.604,906.092,POINT (126.9237 37.604),5930698997,4582158286,50.209801741355435,37.71081808549931,PASS
od_79,연신내,6호선,126.920625,37.618636,mobility_facility,드림모바일,서울특별시 은평구 갈현로 182,126.9121,37.6141,905.511,POINT (126.9121 37.6141),11230505686,3823585005,20.028299588559467,16.50063497867576,PASS
od_1649,응암,6호선,126.915577,37.598605,pedestrian_support_point,지하철환기구,서울특별시 은평구 증산로 400,126.9136,37.5906,905.459,POINT (126.9136 37.5906),8735757178,8757675547,11.20363638320314,19.778813998749932,PASS
od_266,연신내,6호선,126.920625,37.618636,pedestrian_support_point,구산역2번출구.예일여고,서울특별시 은평구 서오릉로 135,126.9178,37.6108,904.77,POINT (126.9178 37.6108),11230505686,13734364680,20.028299588559467,8.907471651351939,PASS
od_819,불광,6호선,126.92939,37.610873,mobility_facility,04.  독바위역  1번출구,서울특별시 은평구 불광동  13-6,126.933,37.6185,904.53,POINT (126.933 37.6185),5930698997,3824954278,11.603222454866666,4.294443059715804,PASS
od_2405,불광,3호선,126.92982,37.610553,pedestrian_support_point,장애인화장실,서울특별시 은평구 불광로 129,126.933,37.6183,904.512,POINT (126.933 37.6183),5930698997,436849320,50.209801741355435,15.164683963236063,PASS
od_2249,불광,3호선,126.92982,37.610553,mobility_facility,열린부동산,서울특별시 은평구 연서로24길 30,126.9208,37.6144,903.638,POINT (126.9208 37.6144),5930698997,4580258481,50.209801741355435,20.786542319597594,PASS
od_988,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 녹번동  82-39,126.9268,37.603,903.249,POINT (126.9268 37.603),5930698997,436862858,11.603222454866666,7.134793268531097,PASS
od_2736,연신내,3호선,126.921038,37.619229,mobility_facility,이룸통신,서울특별시 은평구 서오릉로 150,126.9166,37.6119,902.892,POINT (126.9166 37.6119),13357342120,7060279696,32.16422242836125,23.61713160988323,PASS
od_584,독바위,6호선,126.933031,37.618456,pedestrian_support_point,빗물받이,서울특별시 은평구 불광동  90-8,126.9284,37.6257,901.981,POINT (126.9284 37.6257),3824954278,3823588661,2.93341759236071,37.440100324683726,PASS
od_761,불광,6호선,126.92939,37.610873,mobility_facility,힐스테이트공인중개사사무소,서울특별시 은평구 불광로 122-10,126.9338,37.6182,901.624,POINT (126.9338 37.6182),5930698997,8373737842,11.603222454866666,15.77186304936106,PASS
od_1155,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  81-27,126.9254,37.6034,901.146,POINT (126.9254 37.6034),5930698997,3811078740,11.603222454866666,6.146600117778667,PASS
od_1707,응암,6호선,126.915577,37.598605,pedestrian_support_point,맨홀,서울특별시 은평구 역촌동  54-7,126.9102,37.6055,900.604,POINT (126.9102 37.6055),8735757178,436776303,11.20363638320314,3.057254530556895,PASS
od_785,불광,6호선,126.92939,37.610873,mobility_facility,경호공인중개사사무소,서울특별시 은평구 연서로20길 19-1,126.9201,37.6142,899.525,POINT (126.9201 37.6142),5930698997,353194575,11.603222454866666,17.063956192067714,PASS
od_2617,불광,3호선,126.92982,37.610553,pedestrian_support_point,은평구 보건소,서울특별시 은평구 은평로 195,126.9287,37.6025,899.25,POINT (126.9287 37.6025),5930698997,2309932449,50.209801741355435,27.8412105332821,PASS
od_1940,녹번,3호선,126.935756,37.600927,mobility_facility,예랑헤어,서울특별시 은평구 통일로63길 10,126.9308,37.608,898.766,POINT (126.9308 37.608),436867704,3811140023,5.477178362551235,16.466651776855677,PASS
od_2590,불광,3호선,126.92982,37.610553,pedestrian_support_point,과속방지턱,서울특별시 은평구 연서로24길 19-1,126.9208,37.6143,898.447,POINT (126.9208 37.6143),5930698997,3819769265,50.209801741355435,20.186803033972172,PASS
od_2760,연신내,3호선,126.921038,37.619229,mobility_facility,12. 구산역 4번출구 ,서울특별시 은평구 갈현동  531-9,126.9173,37.6117,898.447,POINT (126.9173 37.6117),13357342120,13734502262,32.16422242836125,9.682530490657077,PASS
od_2616,불광,3호선,126.92982,37.610553,pedestrian_support_point,은평구청,서울특별시 은평구 은평로 195,126.9288,37.6025,898.322,POINT (126.9288 37.6025),5930698997,2309932449,50.209801741355435,32.58558127160425,PASS
od_1194,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  81-27,126.9258,37.6033,898.309,POINT (126.9258 37.6033),5930698997,3811092363,11.603222454866666,25.072509036697348,PASS
od_1682,응암,6호선,126.915577,37.598605,pedestrian_support_point,새절역,서울특별시 은평구 증산로 400,126.9134,37.5907,898.185,POINT (126.9134 37.5907),8735757178,3822999210,11.20363638320314,29.91999209113902,PASS
od_2724,연신내,3호선,126.921038,37.619229,mobility_facility,37. 불광중학교,서울특별시 은평구 불광동  177-21,126.9305,37.6222,898.063,POINT (126.9305 37.6222),13357342120,3823587288,32.16422242836125,22.70814480801875,PASS
od_1942,녹번,3호선,126.935756,37.600927,mobility_facility,한양설렁탕,서울특별시 은평구 은평로 161,126.9256,37.6013,897.792,POINT (126.9256 37.6013),436867704,2309932462,5.477178362551235,23.416787103986195,PASS
od_542,독바위,6호선,126.933031,37.618456,mobility_facility,소망공인중개사사무소,서울특별시 은평구 통일로80길 25-1,126.9233,37.6208,897.622,POINT (126.9233 37.6208),3824954278,4576632337,2.93341759236071,21.57538573969785,PASS
od_93,연신내,6호선,126.920625,37.618636,mobility_facility,한마음주간보호센터,서울특별시 은평구 연서로17길 47,126.9123,37.614,897.208,POINT (126.9123 37.614),11230505686,4580122454,20.028299588559467,29.811594616240264,PASS
od_2394,불광,3호선,126.92982,37.610553,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  81-27,126.9256,37.6032,897.147,POINT (126.9256 37.6032),5930698997,3811092363,50.209801741355435,20.038868778181183,PASS
od_30,연신내,6호선,126.920625,37.618636,mobility_facility,갈현제일공인중개사사무소,서울특별시 은평구 갈현로 339,126.9189,37.6266,896.942,POINT (126.9189 37.6266),11230505686,2930525553,20.028299588559467,20.143420495334563,PASS
od_934,불광,6호선,126.92939,37.610873,mobility_facility,은평모두로,서울특별시 은평구 은평로 195,126.9291,37.6028,896.381,POINT (126.9291 37.6028),5930698997,3811139673,11.603222454866666,35.30221753899004,PASS
od_727,독바위,6호선,126.933031,37.618456,pedestrian_support_point,지하철환기구,서울특별시 은평구 통일로 730-2,126.9298,37.6108,896.339,POINT (126.9298 37.6108),3824954278,11228575654,2.93341759236071,26.40733430102251,PASS
od_953,불광,6호선,126.92939,37.610873,mobility_facility,아이맘택시,서울특별시 은평구 은평로 195,126.9296,37.6028,896.207,POINT (126.9296 37.6028),5930698997,3811139668,11.603222454866666,19.33411278327391,PASS
od_245,연신내,6호선,126.920625,37.618636,pedestrian_support_point,장애인화장실,서울특별시 은평구 서오릉로 190,126.9126,37.6137,895.614,POINT (126.9126 37.6137),11230505686,4580122454,20.028299588559467,38.40005268830982,PASS
od_939,불광,6호선,126.92939,37.610873,mobility_facility,킹콩부대찌개,서울특별시 은평구 녹번로 8,126.9272,37.603,894.958,POINT (126.9272 37.603),5930698997,3811139667,11.603222454866666,19.67730695478312,PASS
od_2085,녹번,3호선,126.935756,37.600927,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  81-27,126.9259,37.6028,894.819,POINT (126.9259 37.6028),436867704,3811078723,5.477178362551235,9.523194466906133,PASS
od_2103,녹번,3호선,126.935756,37.600927,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  81-27,126.9259,37.6028,894.819,POINT (126.9259 37.6028),436867704,3811078723,5.477178362551235,9.523194466906133,PASS
od_301,연신내,6호선,126.920625,37.618636,pedestrian_support_point,맨홀,서울특별시 은평구 구산동  195-5,126.9134,37.613,893.417,POINT (126.9134 37.613),11230505686,10678122449,20.028299588559467,50.155390113696065,PASS
od_2410,불광,3호선,126.92982,37.610553,pedestrian_support_point,장애인화장실,서울특별시 은평구 연서로20길 24-3,126.9208,37.6142,893.364,POINT (126.9208 37.6142),5930698997,3819769265,50.209801741355435,17.832262096783577,PASS
od_2559,불광,3호선,126.92982,37.610553,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  82-39,126.9267,37.6029,892.96,POINT (126.9267 37.6029),5930698997,436862858,50.209801741355435,20.026418466800777,PASS
od_2354,불광,3호선,126.92982,37.610553,pedestrian_support_point,빗물받이,서울특별시 은평구 녹번동  82-39,126.9267,37.6029,892.96,POINT (126.9267 37.6029),5930698997,436862858,50.209801741355435,20.026418466800777,PASS
od_647,독바위,6호선,126.933031,37.618456,pedestrian_support_point,연신초등학교,서울특별시 은평구 불광로 208,126.9292,37.6259,892.747,POINT (126.9292 37.6259),3824954278,436862220,2.93341759236071,44.406879159265564,PASS
od_2918,연신내,3호선,126.921038,37.619229,pedestrian_support_point,구산역1번출구,서울특별시 은평구 대조동  207-16,126.9175,37.6117,892.112,POINT (126.9175 37.6117),13357342120,10678122534,32.16422242836125,14.542174499313548,PASS
od_616,독바위,6호선,126.933031,37.618456,pedestrian_support_point,장애인화장실,서울특별시 은평구 통일로 737,126.929,37.6111,890.636,POINT (126.929 37.6111),3824954278,3819768872,2.93341759236071,29.081286641095858,PASS
od_2635,불광,3호선,126.92982,37.610553,pedestrian_support_point,대조동주민센터,서울특별시 은평구 연서로20길 24-3,126.9209,37.6143,890.63,POINT (126.9209 37.6143),5930698997,4580258481,50.209801741355435,17.49824598742844,PASS
od_1902,녹번,3호선,126.935756,37.600927,mobility_facility,은평대아공인중개사사무소,서울특별시 은평구 은평로13길 12-6,126.9258,37.6022,890.451,POINT (126.9258 37.6022),436867704,4582162947,5.477178362551235,14.949292483699866,PASS
od_1168,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  82-39,126.9269,37.6031,890.294,POINT (126.9269 37.6031),5930698997,3811092362,11.603222454866666,4.014720437067467,PASS
od_1374,응암,6호선,126.915577,37.598605,mobility_facility,20. 현대아파트(신사1차),서울특별시 은평구 신사동  206-8,126.9077,37.5936,890.217,POINT (126.9077 37.5936),8735757178,12809085299,11.20363638320314,32.93498257656843,PASS
od_2222,불광,3호선,126.92982,37.610553,mobility_facility,36. 독바위역 ,서울특별시 은평구 불광동  13-6,126.9332,37.6181,889.207,POINT (126.9332 37.6181),5930698997,436849320,50.209801741355435,13.252641960331173,PASS
od_2344,불광,3호선,126.92982,37.610553,mobility_facility,대조동주민센터,서울특별시 은평구 연서로20길 24-3,126.9208,37.6141,888.391,POINT (126.9208 37.6141),5930698997,3819769265,50.209801741355435,21.811901777179838,PASS
od_2610,불광,3호선,126.92982,37.610553,pedestrian_support_point,대조동주민센터,서울특별시 은평구 연서로20길 24-3,126.9208,37.6141,888.391,POINT (126.9208 37.6141),5930698997,3819769265,50.209801741355435,21.811901777179838,PASS
od_605,독바위,6호선,126.933031,37.618456,pedestrian_support_point,장애인화장실,서울특별시 은평구 통일로 730,126.9301,37.6108,888.264,POINT (126.9301 37.6108),3824954278,457819071,2.93341759236071,44.588029644351074,PASS
od_2155,불광,3호선,126.92982,37.610553,mobility_facility,성신공인중개사사무소,서울특별시 은평구 서오릉로7길 11,126.9213,37.6063,888.125,POINT (126.9213 37.6063),5930698997,3819767996,50.209801741355435,23.38601134782119,PASS
od_579,독바위,6호선,126.933031,37.618456,pedestrian_support_point,빗물받이,서울특별시 은평구 불광동  90-8,126.9285,37.6256,888.091,POINT (126.9285 37.6256),3824954278,3823588425,2.93341759236071,37.07448545408641,PASS
od_959,불광,6호선,126.92939,37.610873,mobility_facility,독바위역,서울특별시 은평구 불광로 129-1,126.9328,37.6184,888.011,POINT (126.9328 37.6184),5930698997,3819769881,11.603222454866666,14.395088608804356,PASS
od_1232,불광,6호선,126.92939,37.610873,pedestrian_support_point,독바위역,서울특별시 은평구 불광로 129-1,126.9328,37.6184,888.011,POINT (126.9328 37.6184),5930698997,3819769881,11.603222454866666,14.395088608804356,PASS
od_1024,불광,6호선,126.92939,37.610873,pedestrian_support_point,장애인화장실,서울특별시 은평구 불광로 129-1,126.9328,37.6184,888.011,POINT (126.9328 37.6184),5930698997,3819769881,11.603222454866666,14.395088608804356,PASS
od_1192,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  81-27,126.9252,37.6036,887.969,POINT (126.9252 37.6036),5930698997,2309932457,11.603222454866666,8.825662563942725,PASS
od_1731,응암,6호선,126.915577,37.598605,pedestrian_support_point,맨홀,서울특별시 은평구 갈현로 94,126.9107,37.6056,887.817,POINT (126.9107 37.6056),8735757178,414686117,11.20363638320314,19.26458710871107,PASS
od_389,연신내,6호선,126.920625,37.618636,pedestrian_support_point,구산동사거리,서울특별시 은평구 갈현로 190,126.9121,37.6144,887.429,POINT (126.9121 37.6144),11230505686,3823585005,20.028299588559467,18.02617517897708,PASS
od_1637,응암,6호선,126.915577,37.598605,pedestrian_support_point,장애인화장실,서울특별시 은평구 백련산로 90,126.9237,37.5939,887.298,POINT (126.9237 37.5939),8735757178,3811067118,11.20363638320314,51.41056601395771,PASS
od_469,독바위,6호선,126.933031,37.618456,mobility_facility,남도공인중개사사무소,서울특별시 은평구 통일로 735,126.9291,37.6111,887.144,POINT (126.9291 37.6111),3824954278,3819768872,2.93341759236071,25.81641579371403,PASS
od_1619,응암,6호선,126.915577,37.598605,pedestrian_support_point,장애인화장실,서울특별시 은평구 갈현로 81,126.9103,37.6054,886.519,POINT (126.9103 37.6054),8735757178,436776303,11.20363638320314,13.183965528646649,PASS
od_263,연신내,6호선,126.920625,37.618636,pedestrian_support_point,구산동사거리,서울특별시 은평구 갈현로 186,126.9122,37.6143,885.934,POINT (126.9122 37.6143),11230505686,3823585005,20.028299588559467,14.698389825990628,PASS
od_2744,연신내,3호선,126.921038,37.619229,mobility_facility,라브리지헤어살롱,서울특별시 은평구 서오릉로 134-30,126.9181,37.6116,885.578,POINT (126.9181 37.6116),13357342120,3819768900,32.16422242836125,21.00248417183239,PASS
od_450,독바위,6호선,126.933031,37.618456,mobility_facility,현대재테크공인중개사사무소,서울특별시 은평구 통일로69길 8,126.9275,37.6118,885.556,POINT (126.9275 37.6118),3824954278,3819768982,2.93341759236071,22.61242487262003,PASS
od_1058,불광,6호선,126.92939,37.610873,pedestrian_support_point,녹번초등학교.은평세무서,서울특별시 은평구 서오릉로 31,126.925,37.6037,885.479,POINT (126.925 37.6037),5930698997,2309932457,11.603222454866666,22.533692239450914,PASS
od_1469,응암,6호선,126.915577,37.598605,mobility_facility,안소영미용실,서울특별시 은평구 역말로 5,126.911,37.6057,885.132,POINT (126.911 37.6057),8735757178,3820984271,11.20363638320314,25.73558730010232,PASS
od_1489,응암,6호선,126.915577,37.598605,mobility_facility,안소영미용실,서울특별시 은평구 역말로 5,126.911,37.6057,885.132,POINT (126.911 37.6057),8735757178,3820984271,11.20363638320314,25.73558730010232,PASS
od_1954,녹번,3호선,126.935756,37.600927,mobility_facility,09.  동부센트레빌,서울특별시 은평구 응암동  159-3,126.926,37.5991,885.069,POINT (126.926 37.5991),436867704,3811327086,5.477178362551235,16.687828035020395,PASS
od_1054,불광,6호선,126.92939,37.610873,pedestrian_support_point,독바위,서울특별시 은평구 불광동  13-47,126.9327,37.6184,885.056,POINT (126.9327 37.6184),5930698997,3819769881,11.603222454866666,14.893044797825032,PASS
od_2535,불광,3호선,126.92982,37.610553,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  81-27,126.9254,37.6034,884.65,POINT (126.9254 37.6034),5930698997,3811078740,50.209801741355435,6.146600117778667,PASS
od_1021,불광,6호선,126.92939,37.610873,pedestrian_support_point,장애인화장실,서울특별시 은평구 불광로 129,126.933,37.6183,883.791,POINT (126.933 37.6183),5930698997,436849320,11.603222454866666,15.164683963236063,PASS
od_2931,연신내,3호선,126.921038,37.619229,pedestrian_support_point,구산역4번출구,서울특별시 은평구 갈현동  530-9,126.9172,37.6119,881.196,POINT (126.9172 37.6119),13357342120,13734502262,32.16422242836125,33.503985268292084,PASS
od_1581,응암,6호선,126.915577,37.598605,pedestrian_support_point,빗물받이,서울특별시 은평구 갈현로7길 20,126.9085,37.6042,881.006,POINT (126.9085 37.6042),8735757178,3823349117,11.20363638320314,9.633420933874827,PASS
od_1048,불광,6호선,126.92939,37.610873,pedestrian_support_point,장애인화장실,서울특별시 은평구 은평로13길 36-1,126.924,37.6042,880.365,POINT (126.924 37.6042),5930698997,3811078742,11.603222454866666,24.83886423347034,PASS
od_752,독바위,6호선,126.933031,37.618456,pedestrian_support_point,빗물받이,서울특별시 은평구 연서로 368,126.9287,37.6256,880.28,POINT (126.9287 37.6256),3824954278,3823588576,2.93341759236071,22.462406808591368,PASS
od_2573,불광,3호선,126.92982,37.610553,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  81-27,126.9258,37.6033,879.79,POINT (126.9258 37.6033),5930698997,3811092363,50.209801741355435,25.072509036697348,PASS
od_2376,불광,3호선,126.92982,37.610553,pedestrian_support_point,빗물받이,서울특별시 은평구 녹번동  82-39,126.9268,37.603,879.692,POINT (126.9268 37.603),5930698997,436862858,50.209801741355435,7.134793268531097,PASS
od_224,연신내,6호선,126.920625,37.618636,pedestrian_support_point,장애인화장실,서울특별시 은평구 연서로 137-1,126.9172,37.6112,878.97,POINT (126.9172 37.6112),11230505686,2292697262,20.028299588559467,12.062285546901522,PASS
od_1209,불광,6호선,126.92939,37.610873,pedestrian_support_point,과속방지턱,서울특별시 은평구 연서로24길 19-1,126.9203,37.6141,878.872,POINT (126.9203 37.6141),5930698997,3819769256,11.603222454866666,4.546909510285207,PASS
od_334,연신내,6호선,126.920625,37.618636,pedestrian_support_point,맨홀,서울특별시 은평구 구산동  195-5,126.9139,37.6128,878.686,POINT (126.9139 37.6128),11230505686,10678122449,20.028299588559467,5.896979575038053,PASS
od_2656,연신내,3호선,126.921038,37.619229,mobility_facility,갈현베르빌부동산공인중개사사무소,서울특별시 은평구 연서로 149,126.917,37.612,877.982,POINT (126.917 37.612),13357342120,7060279696,32.16422242836125,28.554158706233746,PASS
od_1006,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 녹번동  82-39,126.927,37.6032,877.378,POINT (126.927 37.6032),5930698997,3811092362,11.603222454866666,15.602089737520723,PASS
od_719,독바위,6호선,126.933031,37.618456,pedestrian_support_point,연신초등학교,서울특별시 은평구 연서로 341,126.9288,37.6256,876.481,POINT (126.9288 37.6256),3824954278,3823588576,2.93341759236071,16.146497733596537,PASS
od_764,불광,6호선,126.92939,37.610873,mobility_facility,성신공인중개사사무소,서울특별시 은평구 서오릉로7길 11,126.9213,37.6063,876.282,POINT (126.9213 37.6063),5930698997,3819767996,11.603222454866666,23.38601134782119,PASS
od_851,불광,6호선,126.92939,37.610873,mobility_facility,한남공인중개사사무소,서울특별시 은평구 통일로77길 3-1,126.9227,37.6167,875.873,POINT (126.9227 37.6167),5930698997,4580262735,11.603222454866666,21.33473138104275,PASS
od_2397,불광,3호선,126.92982,37.610553,pedestrian_support_point,장애인화장실,서울특별시 은평구 은평로 195,126.9289,37.6027,875.375,POINT (126.9289 37.6027),5930698997,3811139662,50.209801741355435,29.568490775682942,PASS
od_2398,불광,3호선,126.92982,37.610553,pedestrian_support_point,장애인화장실,서울특별시 은평구 은평로 195,126.9289,37.6027,875.375,POINT (126.9289 37.6027),5930698997,3811139662,50.209801741355435,29.568490775682942,PASS
od_2399,불광,3호선,126.92982,37.610553,pedestrian_support_point,장애인화장실,서울특별시 은평구 은평로 195,126.9289,37.6027,875.375,POINT (126.9289 37.6027),5930698997,3811139662,50.209801741355435,29.568490775682942,PASS
od_2400,불광,3호선,126.92982,37.610553,pedestrian_support_point,장애인화장실,서울특별시 은평구 은평로 195,126.9289,37.6027,875.375,POINT (126.9289 37.6027),5930698997,3811139662,50.209801741355435,29.568490775682942,PASS
od_198,연신내,6호선,126.920625,37.618636,pedestrian_support_point,빗물받이,서울특별시 은평구 구산동  1-19,126.917,37.6113,874.861,POINT (126.917 37.6113),11230505686,10678122536,20.028299588559467,7.515165590903744,PASS
od_1154,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 서오릉로 28,126.9256,37.6036,873.844,POINT (126.9256 37.6036),5930698997,3811092372,11.603222454866666,20.904771102248663,PASS
od_2571,불광,3호선,126.92982,37.610553,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  81-27,126.9252,37.6036,872.897,POINT (126.9252 37.6036),5930698997,2309932457,50.209801741355435,8.825662563942725,PASS
od_351,연신내,6호선,126.920625,37.618636,pedestrian_support_point,맨홀,서울특별시 은평구 구산동  195-5,126.914,37.6128,872.744,POINT (126.914 37.6128),11230505686,353194173,20.028299588559467,9.645996848153478,PASS
od_2430,불광,3호선,126.92982,37.610553,pedestrian_support_point,장애인화장실,서울특별시 은평구 은평로13길 36-1,126.924,37.6042,872.512,POINT (126.924 37.6042),5930698997,3811078742,50.209801741355435,24.83886423347034,PASS
od_2295,불광,3호선,126.92982,37.610553,mobility_facility,은평구청,서울특별시 은평구 은평로 195,126.9294,37.6027,872.386,POINT (126.9294 37.6027),5930698997,4580557579,50.209801741355435,37.86683259873309,PASS
od_497,독바위,6호선,126.933031,37.618456,mobility_facility,유정약국,서울특별시 은평구 연서로 258,126.9233,37.6198,871.954,POINT (126.9233 37.6198),3824954278,3819770006,2.93341759236071,25.715630581357377,PASS
od_2068,녹번,3호선,126.935756,37.600927,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  81-27,126.9262,37.6029,871.795,POINT (126.9262 37.6029),436867704,3811078723,5.477178362551235,20.47085922994002,PASS
od_2440,불광,3호선,126.92982,37.610553,pedestrian_support_point,녹번초등학교.은평세무서,서울특별시 은평구 서오릉로 31,126.925,37.6037,871.586,POINT (126.925 37.6037),5930698997,2309932457,50.209801741355435,22.533692239450914,PASS
od_1856,응암,6호선,126.915577,37.598605,pedestrian_support_point,빗물받이,서울특별시 은평구 갈현로 94,126.9111,37.6056,871.23,POINT (126.9111 37.6056),8735757178,436862027,11.20363638320314,19.479547420518802,PASS
od_831,불광,6호선,126.92939,37.610873,mobility_facility,36. 독바위역 ,서울특별시 은평구 불광동  13-6,126.9332,37.6181,869.799,POINT (126.9332 37.6181),5930698997,436849320,11.603222454866666,13.252641960331173,PASS
od_2328,불광,3호선,126.92982,37.610553,mobility_facility,킹콩부대찌개,서울특별시 은평구 녹번로 8,126.9272,37.603,869.637,POINT (126.9272 37.603),5930698997,3811139667,50.209801741355435,19.67730695478312,PASS
od_83,연신내,6호선,126.920625,37.618636,mobility_facility,쿠아레비(구산),서울특별시 은평구 서오릉로 149,126.9163,37.6116,869.28,POINT (126.9163 37.6116),11230505686,10789210622,20.028299588559467,12.792520235589928,PASS
od_1922,녹번,3호선,126.935756,37.600927,mobility_facility,32. 은평세무소 / 은평구청,서울특별시 은평구 녹번동  81-27,126.9262,37.6028,869.074,POINT (126.9262 37.6028),436867704,3811078723,5.477178362551235,16.919319703537244,PASS
od_2119,녹번,3호선,126.935756,37.600927,pedestrian_support_point,녹번초등학교.은평세무서,서울특별시 은평구 녹번동  81-27,126.9262,37.6028,869.074,POINT (126.9262 37.6028),436867704,3811078723,5.477178362551235,16.919319703537244,PASS
od_1412,응암,6호선,126.915577,37.598605,mobility_facility,부부마카롱,서울특별시 은평구 응암로16길 18,126.9194,37.5914,868.026,POINT (126.9194 37.5914),8735757178,3811066997,11.20363638320314,19.080075592821988,PASS
od_104,연신내,6호선,126.920625,37.618636,mobility_facility,중화대반점,서울특별시 은평구 연서로17길 41,126.913,37.6137,867.945,POINT (126.913 37.6137),11230505686,3823584991,20.028299588559467,30.114589703719034,PASS
od_1743,응암,6호선,126.915577,37.598605,pedestrian_support_point,맨홀,서울특별시 은평구 갈현로 94,126.9112,37.6056,867.259,POINT (126.9112 37.6056),8735757178,436862027,11.20363638320314,11.369400423712909,PASS
od_1393,응암,6호선,126.915577,37.598605,mobility_facility,이디야커피 응암오거리점,서울특별시 은평구 응암로 211,126.9172,37.5909,867.098,POINT (126.9172 37.5909),8735757178,3811552032,11.20363638320314,20.833663778077707,PASS
od_1159,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  81-27,126.9255,37.6037,867.061,POINT (126.9255 37.6037),5930698997,2309932419,11.603222454866666,20.068753482489978,PASS
od_1462,응암,6호선,126.915577,37.598605,mobility_facility,10.  시립은평병원,서울특별시 은평구 응암동  236-5,126.923,37.5935,866.468,POINT (126.923 37.5935),8735757178,3811067087,11.20363638320314,15.867901411244583,PASS
od_700,독바위,6호선,126.933031,37.618456,pedestrian_support_point,맨홀,서울특별시 은평구 연서로 368,126.9288,37.6255,866.454,POINT (126.9288 37.6255),3824954278,3823588576,2.93341759236071,9.646189324036696,PASS
od_2547,불광,3호선,126.92982,37.610553,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  82-39,126.9269,37.6031,866.453,POINT (126.9269 37.6031),5930698997,3811092362,50.209801741355435,4.014720437067467,PASS
